episode,epsilon,avg_reward,win_rate,loss,mean_q,grad_norm,mean_td_error,beta
1,0.4998,1.000,1.000,0.0012346012517809868,0.30903834104537964,0.010549250990152359,0.25525325536727905,1.0
50,0.4877,-0.220,0.380,0.0024452994111925364,0.47120967507362366,0.01331277471035719,0.29356640577316284,1.0
100,0.4756,-0.200,0.390,0.0025969569105654955,0.3330143690109253,0.04150610417127609,0.2864701449871063,1.0
150,0.4639,-0.210,0.380,0.002277308376505971,0.37337544560432434,0.014537238515913486,0.25038352608680725,1.0
200,0.4524,-0.160,0.400,0.0025059282779693604,0.34653639793395996,0.010048853233456612,0.35402214527130127,1.0
250,0.4412,-0.030,0.470,0.0003799196274485439,0.48055464029312134,0.0030849783215671778,0.2479563057422638,1.0
300,0.4303,-0.050,0.470,0.0015596926677972078,0.30644261837005615,0.016649775207042694,0.3353755474090576,1.0
350,0.4197,-0.130,0.420,0.0025281142443418503,0.26373282074928284,0.022654155269265175,0.2403101921081543,1.0
400,0.4093,-0.040,0.460,0.0011178988497704268,0.45160284638404846,0.004691458307206631,0.3105437755584717,1.0
450,0.3992,-0.080,0.440,0.004596218466758728,0.46249252557754517,0.03152798116207123,0.29143422842025757,1.0
500,0.3894,-0.180,0.390,0.00143103685695678,0.29356083273887634,0.01649920828640461,0.23336395621299744,1.0
550,0.3798,-0.060,0.450,0.001317073474638164,0.3254958987236023,0.013371048495173454,0.30528852343559265,1.0
600,0.3704,0.000,0.480,0.0023084154818207026,0.4313758611679077,0.019937312230467796,0.23744900524616241,1.0
650,0.3612,-0.030,0.470,0.0009211850701831281,0.4023899435997009,0.019931139424443245,0.33788156509399414,1.0
700,0.3523,-0.010,0.480,0.002803809242323041,0.3589889407157898,0.02786550484597683,0.21413519978523254,1.0
750,0.3436,0.080,0.530,0.000535464147105813,0.2702181339263916,0.03685316443443298,0.23767611384391785,1.0
800,0.3351,0.080,0.530,0.0010620411485433578,0.36524152755737305,0.016362976282835007,0.31927210092544556,1.0
850,0.3269,-0.040,0.470,0.0016410787357017398,0.49668535590171814,0.014370991848409176,0.31104332208633423,1.0
900,0.3188,-0.060,0.450,0.0015525398775935173,0.2965379059314728,0.01250214222818613,0.2560080289840698,1.0
950,0.3109,0.090,0.520,0.0007821274921298027,0.46579694747924805,0.03826608136296272,0.27956992387771606,1.0
1000,0.3032,0.220,0.600,0.0004086487169843167,0.42057448625564575,0.004065696150064468,0.3044447600841522,1.0
1050,0.2957,0.170,0.580,0.001441244501620531,0.4653741121292114,0.008587038144469261,0.3128616511821747,1.0
1100,0.2884,0.180,0.570,0.003148434218019247,0.33846569061279297,0.019272319972515106,0.28186091780662537,1.0
