episode,epsilon,avg_reward,win_rate,loss,mean_q,grad_norm,mean_td_error,beta
1,0.0500,-1.000,0.000,,,,,
50,0.0488,0.100,0.540,,,,,
100,0.0476,0.280,0.630,0.00031120600760914385,0.9635446667671204,0.005162422079592943,0.08819794654846191,1.0
150,0.0464,0.430,0.680,0.0006502195028588176,1.2162425518035889,0.011862419545650482,0.12626494467258453,1.0
200,0.0452,0.280,0.600,0.0004834590945392847,0.8742959499359131,0.005408237688243389,0.11452721804380417,1.0
250,0.0441,0.170,0.570,0.001505727181211114,1.1285569667816162,0.02314780093729496,0.1649867594242096,1.0
300,0.0430,0.190,0.590,0.0006686779670417309,1.1937001943588257,0.014060878194868565,0.1338089555501938,1.0
350,0.0420,0.280,0.630,0.0030579278245568275,1.1005589962005615,0.02708154171705246,0.18824417889118195,1.0
400,0.0409,0.360,0.670,0.0011760944034904242,1.1274975538253784,0.015741435810923576,0.16893237829208374,1.0
450,0.0399,0.380,0.690,0.0015093174297362566,1.1279289722442627,0.02030898630619049,0.14508680999279022,1.0
500,0.0389,0.440,0.720,0.0009131049737334251,1.1088531017303467,0.009522954002022743,0.15133261680603027,1.0
550,0.0380,0.380,0.690,0.0004853662976529449,1.1727545261383057,0.007258445490151644,0.16231709718704224,1.0
600,0.0370,0.270,0.630,0.0010697576217353344,1.0851128101348877,0.008716976270079613,0.177209734916687,1.0
650,0.0361,0.330,0.650,0.0009993098210543394,1.1766513586044312,0.015261084772646427,0.18109238147735596,1.0
700,0.0352,0.290,0.630,0.0017595905810594559,1.1515344381332397,0.029234297573566437,0.1784026026725769,1.0
750,0.0344,0.180,0.580,0.00030507714836858213,1.4111329317092896,0.00259521696716547,0.2157292366027832,1.0
800,0.0335,0.120,0.550,0.002941630082204938,1.2006621360778809,0.02234502136707306,0.2590472400188446,1.0
850,0.0327,0.190,0.570,0.0025620851665735245,1.3657920360565186,0.012784313410520554,0.2779698073863983,1.0
900,0.0319,0.410,0.680,0.0005781371728517115,1.0575368404388428,0.007945585064589977,0.15888673067092896,1.0
950,0.0311,0.490,0.740,0.00215562479570508,1.212165355682373,0.020535582676529884,0.19222113490104675,1.0
1000,0.0303,0.350,0.670,0.0008797741029411554,1.0390799045562744,0.013210136443376541,0.1502360850572586,1.0
1050,0.0296,0.280,0.630,0.003577934578061104,1.1780139207839966,0.07248187810182571,0.17125749588012695,1.0
1100,0.0288,0.440,0.710,0.0008885817369446158,1.2191569805145264,0.012956424616277218,0.14242321252822876,1.0
1150,0.0281,0.350,0.670,0.0006964394124224782,1.1765073537826538,0.012070933356881142,0.1817336529493332,1.0
1200,0.0274,0.040,0.500,0.0022793712560087442,1.5672906637191772,0.008089927025139332,0.2940232753753662,1.0
1250,0.0268,0.020,0.480,0.0006619535852223635,1.1128337383270264,0.006786184851080179,0.1801447570323944,1.0
1300,0.0261,0.150,0.550,0.0002869486343115568,1.0748136043548584,0.0030656796880066395,0.16772818565368652,1.0
1350,0.0255,0.190,0.580,0.0004165087011642754,1.1829965114593506,0.0053315963596105576,0.1631011962890625,1.0
1400,0.0248,0.330,0.660,0.00048778788186609745,1.1698182821273804,0.010980171151459217,0.15992797911167145,1.0
1450,0.0242,0.370,0.670,0.0033124128822237253,1.0675647258758545,0.025091590359807014,0.20048514008522034,1.0
1500,0.0236,0.420,0.700,0.0008474660571664572,1.056743860244751,0.028103800490498543,0.1882190704345703,1.0
1550,0.0230,0.210,0.600,0.0019832749385386705,1.3219577074050903,0.018545087426900864,0.20292992889881134,1.0
1600,0.0225,-0.190,0.400,0.0038761869072914124,1.348982572555542,0.029551275074481964,0.31292909383773804,1.0
1650,0.0219,-0.060,0.460,0.006830185651779175,1.6402437686920166,0.02558475360274315,0.4400143623352051,1.0
1700,0.0214,0.110,0.530,0.0014231506502255797,1.1212772130966187,0.01653032749891281,0.2110138237476349,1.0
