episode,epsilon,avg_reward,win_rate,loss,mean_q,grad_norm,mean_td_error,beta
2600,0.0272,0.400,0.670,0.0022862395271658897,0.7548571228981018,0.01630905643105507,0.2726028859615326,1.0
2650,0.0266,0.270,0.600,0.00274618249386549,0.9256614446640015,0.020169656723737717,0.2806242108345032,1.0
2700,0.0259,0.180,0.570,0.0012107269139960408,0.9024866819381714,0.061698440462350845,0.22781836986541748,1.0
2750,0.0253,0.320,0.650,0.0015040222788229585,0.8005066514015198,0.00890698004513979,0.2732929587364197,1.0
2800,0.0247,0.310,0.640,0.0034013206604868174,0.8823122382164001,0.02299526520073414,0.2484382688999176,1.0
2850,0.0240,0.070,0.510,0.0033768154680728912,0.767733097076416,0.023448431864380836,0.2760215997695923,1.0
2900,0.0234,-0.100,0.430,0.00329669751226902,0.8342089056968689,0.024427803233265877,0.27948957681655884,1.0
2950,0.0229,0.070,0.510,0.000326511450111866,0.8088939189910889,0.006768581923097372,0.24271699786186218,1.0
3000,0.0223,0.170,0.560,0.0029026162810623646,0.7031080722808838,0.03265850991010666,0.2210925817489624,1.0
3050,0.0218,0.130,0.550,0.0024793692864477634,0.8615449666976929,0.020741179585456848,0.2858911156654358,1.0
3100,0.0212,0.230,0.600,0.00226998352445662,0.8473877310752869,0.02956494316458702,0.2262616902589798,1.0
3150,0.0207,0.240,0.600,0.002038666047155857,0.6840886473655701,0.016455529257655144,0.2508266270160675,1.0
3200,0.0202,0.110,0.530,0.0012343608541414142,0.7852488160133362,0.00814956147223711,0.27854999899864197,1.0
3250,0.0197,0.120,0.520,0.0034059472382068634,0.8293546438217163,0.022026516497135162,0.285824179649353,1.0
3300,0.0192,0.360,0.650,0.002144020050764084,0.8033890724182129,0.026015648618340492,0.26420915126800537,1.0
3350,0.0187,0.400,0.670,0.0019555489998310804,0.7650133371353149,0.02204330638051033,0.31675633788108826,1.0
3400,0.0183,0.240,0.590,0.0030718017369508743,0.6867818832397461,0.032302603125572205,0.2902223467826843,1.0
3450,0.0178,0.210,0.600,0.0035642734728753567,0.7914948463439941,0.02375395968556404,0.23080894351005554,1.0
3500,0.0174,0.120,0.550,0.003572296118363738,0.7030622363090515,0.0459369458258152,0.25508904457092285,1.0
3550,0.0169,0.010,0.480,0.002754843793809414,0.6581563949584961,0.031829193234443665,0.2297777682542801,1.0
3600,0.0165,0.160,0.550,0.0018528359942138195,0.6910938024520874,0.011158923618495464,0.2744496464729309,1.0
3650,0.0161,0.260,0.600,0.0027484737802296877,0.6817729473114014,0.03314605727791786,0.27177694439888,1.0
3700,0.0157,0.210,0.590,0.006833125837147236,0.6212280988693237,0.04059874266386032,0.29961490631103516,1.0
3750,0.0153,0.280,0.630,0.0014987727627158165,0.7330466508865356,0.010399824008345604,0.2286384105682373,1.0
3800,0.0149,0.380,0.680,0.0015829263720661402,0.6206617951393127,0.022429270669817924,0.24356375634670258,1.0
3850,0.0146,0.220,0.590,0.0016388786025345325,0.611365795135498,0.017006678506731987,0.24802590906620026,1.0
3900,0.0142,0.150,0.530,0.00232296297326684,0.7334781289100647,0.021152034401893616,0.22077128291130066,1.0
3950,0.0139,0.260,0.590,0.0022349681239575148,0.7204059362411499,0.018689928576350212,0.23797684907913208,1.0
4000,0.0135,0.180,0.560,0.002903441432863474,0.4949893653392792,0.02030158042907715,0.2468794882297516,1.0
4050,0.0132,0.080,0.520,0.0037697055377066135,0.8381723165512085,0.02114473097026348,0.2963632345199585,1.0
4100,0.0129,0.090,0.530,0.0036641834303736687,0.5771279335021973,0.029096676036715508,0.23209476470947266,1.0
4150,0.0125,0.230,0.590,0.002769892103970051,0.6482356786727905,0.03556608781218529,0.28167417645454407,1.0
4200,0.0122,0.290,0.620,0.0027048743795603514,0.5430242419242859,0.017291266471147537,0.2608163356781006,1.0
4250,0.0119,0.220,0.600,0.002067581983283162,0.5270986557006836,0.01484710443764925,0.26307642459869385,1.0
4300,0.0116,0.220,0.600,0.0018223114311695099,0.6477707624435425,0.020446505397558212,0.23912623524665833,1.0
4350,0.0114,0.260,0.610,0.004792764782905579,0.5945166945457458,0.04147971421480179,0.23196086287498474,1.0
4400,0.0111,0.270,0.620,0.003079268615692854,0.5643647909164429,0.038868699222803116,0.21365556120872498,1.0
4450,0.0108,0.290,0.640,0.003969320096075535,0.5879408717155457,0.030174527317285538,0.2524295747280121,1.0
4500,0.0105,0.260,0.630,0.006045212037861347,0.5461547374725342,0.03317656368017197,0.3253859579563141,1.0
4550,0.0103,0.170,0.580,0.004066523164510727,0.5665570497512817,0.03255697712302208,0.2928888201713562,1.0
4600,0.0100,0.130,0.550,0.0026517012156546116,0.4057549834251404,0.04017605260014534,0.2255735993385315,1.0
4650,0.0100,0.170,0.570,0.002473185770213604,0.4761550724506378,0.02139870636165142,0.223833367228508,1.0
4700,0.0100,0.280,0.630,0.004491075873374939,0.7104916572570801,0.023936394602060318,0.26525750756263733,1.0
4750,0.0100,0.350,0.650,0.0025398945435881615,0.5574301481246948,0.01994350738823414,0.2342463582754135,1.0
4800,0.0100,0.200,0.570,0.005054580047726631,0.7021127343177795,0.0468200221657753,0.24721336364746094,1.0
4850,0.0100,-0.010,0.470,0.002837717067450285,0.6603037118911743,0.02716226875782013,0.25744903087615967,1.0
4900,0.0100,0.070,0.510,0.0034820926375687122,0.48240208625793457,0.018426842987537384,0.27243366837501526,1.0
4950,0.0100,0.210,0.580,0.00203224690631032,0.5339064598083496,0.015455052256584167,0.21810410916805267,1.0
5000,0.0100,0.190,0.560,0.004817028529942036,0.6196814179420471,0.03359043970704079,0.26574569940567017,1.0
5050,0.0100,0.190,0.570,0.0022406363859772682,0.5776599645614624,0.019446630030870438,0.2407969832420349,1.0
5100,0.0100,0.110,0.530,0.001627681776881218,0.5290632247924805,0.00938357412815094,0.25878989696502686,1.0
5150,0.0100,0.110,0.520,0.00295753451064229,0.5431933403015137,0.024309538304805756,0.2356163114309311,1.0
5200,0.0100,0.260,0.610,0.00185020687058568,0.4920905530452728,0.01292963232845068,0.23776724934577942,1.0
5250,0.0100,0.320,0.650,0.0016277373069897294,0.49136361479759216,0.023847324773669243,0.2504238188266754,1.0
5300,0.0100,0.260,0.610,0.0013291446957737207,0.5803748369216919,0.009614381939172745,0.2600826621055603,1.0
5350,0.0100,0.210,0.590,0.004896759986877441,0.44338399171829224,0.02758903056383133,0.24309901893138885,1.0
5400,0.0100,0.240,0.620,0.0006219114293344319,0.6412107348442078,0.004323314875364304,0.20031516253948212,1.0
5450,0.0100,0.220,0.600,0.0009646043763495982,0.5879007577896118,0.006542574148625135,0.28134745359420776,1.0
5500,0.0100,0.140,0.560,0.004677879624068737,0.4283798336982727,0.06483571231365204,0.24432924389839172,1.0
5550,0.0100,0.160,0.570,0.007838872261345387,0.5349894762039185,0.04621603339910507,0.25395071506500244,1.0
5600,0.0100,0.220,0.600,0.0031420327723026276,0.4850638806819916,0.018409911543130875,0.2656213045120239,1.0
5650,0.0100,0.230,0.610,0.0019867431838065386,0.39518874883651733,0.012050900608301163,0.2422291487455368,1.0
5700,0.0100,0.160,0.560,0.004735699854791164,0.5695226192474365,0.0442369170486927,0.24280308187007904,1.0
5750,0.0100,0.200,0.580,0.002317610429599881,0.5426285862922668,0.021034402772784233,0.22989071905612946,1.0
5800,0.0100,0.350,0.660,0.0031138116028159857,0.5055114030838013,0.02085285075008869,0.27952197194099426,1.0
5850,0.0100,0.270,0.620,0.001323667704127729,0.44021284580230713,0.009583295322954655,0.19428831338882446,1.0
5900,0.0100,0.160,0.570,0.0048538874834775925,0.6189131736755371,0.030173560604453087,0.27042049169540405,1.0
5950,0.0100,0.190,0.590,0.001004394725896418,0.5170047879219055,0.005940667819231749,0.22719290852546692,1.0
6000,0.0100,0.180,0.580,0.0001467629917897284,0.5618468523025513,0.003719752188771963,0.21951329708099365,1.0
6050,0.0100,0.210,0.590,0.002496822737157345,0.4311373233795166,0.025405628606677055,0.20588256418704987,1.0
6100,0.0100,0.250,0.610,0.0013477837201207876,0.5073697566986084,0.009959903545677662,0.2573454976081848,1.0
6150,0.0100,0.210,0.590,0.005437301471829414,0.5418998003005981,0.03219262883067131,0.24591416120529175,1.0
6200,0.0100,0.160,0.570,0.0033951883669942617,0.5070791244506836,0.020175335928797722,0.2510882616043091,1.0
6250,0.0100,0.190,0.570,0.0013462932547554374,0.5152854919433594,0.01050526462495327,0.22651353478431702,1.0
6300,0.0100,0.230,0.580,0.0036022202111780643,0.5508648753166199,0.017184710130095482,0.2547641098499298,1.0
6350,0.0100,0.210,0.590,0.000870593183208257,0.4951951503753662,0.003966331481933594,0.28365758061408997,1.0
6400,0.0100,0.310,0.650,0.0051455204375088215,0.5268948674201965,0.03232177719473839,0.24593482911586761,1.0
6450,0.0100,0.110,0.550,0.0038682601880282164,0.38470643758773804,0.05108499154448509,0.24631169438362122,1.0
6500,0.0100,0.010,0.500,0.0020103531423956156,0.498183012008667,0.021919002756476402,0.1826847493648529,1.0
6550,0.0100,0.250,0.620,0.0028188044670969248,0.47405311465263367,0.05731092020869255,0.22288869321346283,1.0
6600,0.0100,0.420,0.710,0.001959357876330614,0.4369526505470276,0.02206486463546753,0.2100493162870407,1.0
6650,0.0100,0.270,0.630,0.003617446403950453,0.4901316165924072,0.021375523880124092,0.26450055837631226,1.0
6700,0.0100,0.190,0.580,0.005139634013175964,0.5156186819076538,0.03503934666514397,0.25557011365890503,1.0
6750,0.0100,0.230,0.600,0.007144669070839882,0.4522310793399811,0.04729542136192322,0.25102174282073975,1.0
6800,0.0100,0.160,0.570,0.005295558832585812,0.5253198742866516,0.024343380704522133,0.26675164699554443,1.0
6850,0.0100,0.330,0.650,0.0010930983116850257,0.5337446928024292,0.007491874974220991,0.21193912625312805,1.0
6900,0.0100,0.280,0.620,0.004212682135403156,0.6096527576446533,0.020309878513216972,0.3185805678367615,1.0
6950,0.0100,0.120,0.540,0.002852966543287039,0.5927361845970154,0.02283608727157116,0.2463364601135254,1.0
7000,0.0100,0.190,0.580,0.005298980511724949,0.45273324847221375,0.036117613315582275,0.2625708281993866,1.0
7050,0.0100,0.240,0.610,0.0015822206623852253,0.5944664478302002,0.014066983945667744,0.22105348110198975,1.0
7100,0.0100,0.160,0.570,0.004085390828549862,0.47350800037384033,0.032978400588035583,0.2180813103914261,1.0
7150,0.0100,0.150,0.560,0.0014993823133409023,0.5782656669616699,0.027514414861798286,0.20346495509147644,1.0
7200,0.0100,0.190,0.580,0.003445553593337536,0.4070761799812317,0.02770455740392208,0.24777638912200928,1.0
7250,0.0100,0.150,0.550,0.002181073185056448,0.5740962028503418,0.013774746097624302,0.26548129320144653,1.0
7300,0.0100,0.140,0.530,0.003770058276131749,0.4787275195121765,0.03573139011859894,0.23508307337760925,1.0
7350,0.0100,0.140,0.540,0.0008914454374462366,0.4377344250679016,0.012171453796327114,0.23598936200141907,1.0
7400,0.0100,0.160,0.560,0.0010702710133045912,0.39782458543777466,0.03168429434299469,0.22804689407348633,1.0
7450,0.0100,0.140,0.560,0.00656136916950345,0.4955098628997803,0.028752107173204422,0.2724882960319519,1.0
7500,0.0100,0.150,0.570,0.001030924147926271,0.48419851064682007,0.009766357019543648,0.23472276329994202,1.0
7550,0.0100,0.170,0.570,0.003753974102437496,0.4409763216972351,0.02181694097816944,0.2862209379673004,1.0
7600,0.0100,0.190,0.580,0.0011934563517570496,0.43645408749580383,0.008572649210691452,0.23223331570625305,1.0
7650,0.0100,0.190,0.570,0.0029075006023049355,0.4233633875846863,0.01826786994934082,0.2606305181980133,1.0
7700,0.0100,0.130,0.540,0.007405025418847799,0.3588327169418335,0.03939294070005417,0.2539723515510559,1.0
7750,0.0100,0.140,0.560,0.002133317291736603,0.4683079719543457,0.011796007864177227,0.2745932936668396,1.0
7800,0.0100,0.090,0.530,0.0033969972282648087,0.5670770406723022,0.018425213173031807,0.2696467638015747,1.0
7850,0.0100,0.170,0.570,0.0023638512939214706,0.4776467978954315,0.01164198201149702,0.3269347846508026,1.0
7900,0.0100,0.350,0.660,0.003564676269888878,0.3417645990848541,0.039920441806316376,0.2408493161201477,1.0
7950,0.0100,0.380,0.670,0.0014367769472301006,0.47744038701057434,0.008793194778263569,0.19824285805225372,1.0
8000,0.0100,0.350,0.660,0.0018930085934698582,0.42818039655685425,0.03106134571135044,0.27254873514175415,1.0
8050,0.0100,0.260,0.620,0.002660464495420456,0.5117558240890503,0.017682421952486038,0.2323472797870636,1.0
8100,0.0100,0.160,0.570,0.001703670248389244,0.445543497800827,0.028974667191505432,0.24026165902614594,1.0
8150,0.0100,0.140,0.550,0.0033339178189635277,0.43697577714920044,0.08669888228178024,0.23797385394573212,1.0
8200,0.0100,0.130,0.540,0.005984656512737274,0.31945687532424927,0.05943296104669571,0.2648344039916992,1.0
8250,0.0100,0.300,0.630,0.0015756927896291018,0.4350001811981201,0.011860302649438381,0.22068430483341217,1.0
8300,0.0100,0.250,0.610,0.004868757911026478,0.32782721519470215,0.04715394601225853,0.24876609444618225,1.0
8350,0.0100,0.140,0.560,0.005338999442756176,0.45953381061553955,0.034576166421175,0.24011966586112976,1.0
8400,0.0100,0.270,0.610,0.0020971097983419895,0.3789738416671753,0.012761950492858887,0.2350635975599289,1.0
8450,0.0100,0.280,0.620,0.0021372134797275066,0.46309295296669006,0.015303398482501507,0.23397184908390045,1.0
8500,0.0100,0.310,0.650,0.0024099356960505247,0.3643952012062073,0.02614736743271351,0.23198163509368896,1.0
8550,0.0100,0.240,0.610,0.001991668250411749,0.3739595413208008,0.020959965884685516,0.25665026903152466,1.0
8600,0.0100,0.140,0.560,0.008642587810754776,0.2725793719291687,0.05904747173190117,0.2763538062572479,1.0
8650,0.0100,0.210,0.600,0.00540087278932333,0.4072549343109131,0.04027699679136276,0.26214730739593506,1.0
8700,0.0100,0.250,0.610,0.0028635822236537933,0.4283662438392639,0.01792089268565178,0.23973093926906586,1.0
8750,0.0100,0.230,0.590,0.0018936360720545053,0.47534939646720886,0.011723048985004425,0.22811317443847656,1.0
8800,0.0100,0.120,0.540,0.0011829750146716833,0.3221922814846039,0.006726243998855352,0.25403255224227905,1.0
8850,0.0100,0.020,0.500,0.0021507772617042065,0.23519201576709747,0.012655001133680344,0.2704142928123474,1.0
8900,0.0100,0.180,0.580,0.0013055813033133745,0.325877845287323,0.0128394840285182,0.22472727298736572,1.0
8950,0.0100,0.220,0.600,0.0028605887200683355,0.40461090207099915,0.021451422944664955,0.27514225244522095,1.0
9000,0.0100,0.140,0.570,0.003366385353729129,0.49326708912849426,0.03003701940178871,0.22511816024780273,1.0
9050,0.0100,0.150,0.570,0.004998743534088135,0.4478459358215332,0.025805221870541573,0.25603175163269043,1.0
9100,0.0100,0.190,0.580,0.0016669066390022635,0.4283471703529358,0.04837117716670036,0.2708740830421448,1.0
9150,0.0100,0.330,0.640,0.0018009223276749253,0.4960588812828064,0.014879154972732067,0.21169711649417877,1.0
9200,0.0100,0.220,0.590,0.0029079169034957886,0.46852564811706543,0.037415746599435806,0.2609185576438904,1.0
9250,0.0100,0.160,0.550,0.002132441382855177,0.3513279855251312,0.01229607593268156,0.2260085642337799,1.0
9300,0.0100,0.140,0.530,0.002182950498536229,0.4649970531463623,0.01749846339225769,0.21827735006809235,1.0
9350,0.0100,0.230,0.600,0.006752587389200926,0.43254849314689636,0.035259831696748734,0.2730436623096466,1.0
9400,0.0100,0.290,0.620,0.002266815397888422,0.38026365637779236,0.024610118940472603,0.26595866680145264,1.0
9450,0.0100,0.030,0.480,0.0011823744280263782,0.5470558404922485,0.008165370672941208,0.21290342509746552,1.0
9500,0.0100,-0.060,0.440,0.002051890827715397,0.47099924087524414,0.012737526558339596,0.25531601905822754,1.0
9550,0.0100,0.060,0.500,0.00564774964004755,0.45590758323669434,0.03598269820213318,0.23320674896240234,1.0
9600,0.0100,0.250,0.600,0.0029204320162534714,0.4757596254348755,0.015280845575034618,0.2459387183189392,1.0
9650,0.0100,0.130,0.550,0.004829000681638718,0.4406195282936096,0.04144031181931496,0.228317528963089,1.0
9700,0.0100,0.030,0.510,0.0014214374823495746,0.36567410826683044,0.01917574740946293,0.2319851815700531,1.0
9750,0.0100,0.180,0.580,0.001784985652193427,0.4074965715408325,0.011239300481975079,0.24200455844402313,1.0
9800,0.0100,0.220,0.590,0.002809877973049879,0.41014814376831055,0.037018731236457825,0.24513879418373108,1.0
9850,0.0100,0.080,0.510,0.0030545233748853207,0.3755154013633728,0.02843441627919674,0.26300373673439026,1.0
9900,0.0100,0.100,0.520,0.001828979467973113,0.38514241576194763,0.01784653589129448,0.22611476480960846,1.0
9950,0.0100,0.150,0.540,0.002615606877952814,0.4134671092033386,0.02158181555569172,0.2749038636684418,1.0
10000,0.0100,0.120,0.530,0.002429109765216708,0.37919312715530396,0.01695580594241619,0.26311877369880676,1.0
10050,0.0100,0.010,0.470,0.001937180757522583,0.46483510732650757,0.015417970716953278,0.2370496541261673,1.0
10100,0.0100,-0.170,0.390,0.0013320035068318248,0.3635486960411072,0.01161874458193779,0.21743075549602509,1.0
10150,0.0100,-0.100,0.440,0.0015512376558035612,0.26524999737739563,0.009426474571228027,0.2924080491065979,1.0
10200,0.0100,-0.150,0.410,0.0031884945929050446,0.33337125182151794,0.02685789205133915,0.2532385289669037,1.0
10250,0.0100,0.060,0.520,0.002766107674688101,0.34375888109207153,0.0435018427670002,0.27968430519104004,1.0
10300,0.0100,0.190,0.590,0.005423983559012413,0.37162864208221436,0.033688005059957504,0.2904953062534332,1.0
10350,0.0100,-0.060,0.460,0.00438210554420948,0.5238546133041382,0.03737245127558708,0.19859762489795685,1.0
10400,0.0100,-0.120,0.420,0.0015324002597481012,0.4110085964202881,0.011573045514523983,0.2250925749540329,1.0
10450,0.0100,-0.140,0.420,0.0034494041465222836,0.42950618267059326,0.018056437373161316,0.27375227212905884,1.0
10500,0.0100,-0.070,0.460,0.004869949072599411,0.3384670615196228,0.025211377069354057,0.26402169466018677,1.0
10550,0.0100,0.030,0.490,0.0020974441431462765,0.2830526828765869,0.014838156290352345,0.21739476919174194,1.0
10600,0.0100,-0.130,0.410,0.002272913930937648,0.36224737763404846,0.01984313316643238,0.241664856672287,1.0
10650,0.0100,-0.250,0.360,0.001063457690179348,0.3188129663467407,0.008036099374294281,0.22963419556617737,1.0
10700,0.0100,-0.140,0.420,0.0016852603293955326,0.42466527223587036,0.010917321778833866,0.23940801620483398,1.0
10750,0.0100,-0.040,0.470,0.0041585625149309635,0.30134761333465576,0.021521136164665222,0.24320970475673676,1.0
10800,0.0100,0.010,0.480,0.0012914681574329734,0.30539101362228394,0.016340024769306183,0.20414778590202332,1.0
10850,0.0100,0.020,0.490,0.0021244529634714127,0.372217059135437,0.02706971764564514,0.2786363363265991,1.0
10900,0.0100,-0.050,0.460,0.002997538074851036,0.3367438018321991,0.03271528333425522,0.2426295429468155,1.0
10950,0.0100,-0.180,0.400,0.0015358917880803347,0.2663341760635376,0.009778753854334354,0.27680668234825134,1.0
11000,0.0100,-0.150,0.410,0.004817004315555096,0.2105952501296997,0.03737375885248184,0.2887917757034302,1.0
11050,0.0100,-0.050,0.450,0.0022387225180864334,0.3568606972694397,0.015788067132234573,0.25584667921066284,1.0
11100,0.0100,-0.030,0.470,0.002819813322275877,0.3966376781463623,0.017682798206806183,0.25751766562461853,1.0
11150,0.0100,-0.030,0.470,0.0011573112569749355,0.37957948446273804,0.007059067487716675,0.2483753263950348,1.0
11200,0.0100,0.080,0.530,0.004020331427454948,0.2816265821456909,0.024402257055044174,0.2524280846118927,1.0
11250,0.0100,0.080,0.540,0.004113436210900545,0.2771429419517517,0.049362294375896454,0.2374115139245987,1.0
11300,0.0100,-0.070,0.460,0.0016886868979781866,0.3753499388694763,0.014406228438019753,0.2173577845096588,1.0
11350,0.0100,-0.030,0.480,0.0028159618377685547,0.22327391803264618,0.021207457408308983,0.264994353055954,1.0
11400,0.0100,-0.050,0.470,0.0055959285236895084,0.2625400125980377,0.03109726682305336,0.26243895292282104,1.0
11450,0.0100,-0.160,0.410,0.004687751643359661,0.23575302958488464,0.03226766735315323,0.23351526260375977,1.0
11500,0.0100,-0.100,0.430,0.009077373892068863,0.4037529230117798,0.10527852922677994,0.25347915291786194,1.0
11550,0.0100,-0.140,0.410,0.0012480546720325947,0.3077397346496582,0.008288144133985043,0.231644406914711,1.0
11600,0.0100,-0.200,0.390,0.004847564734518528,0.23188516497612,0.04724057391285896,0.2728770673274994,1.0
11650,0.0100,-0.200,0.390,0.0009427472250536084,0.27480548620224,0.0053930738940835,0.2745799124240875,1.0
11700,0.0100,-0.100,0.420,0.001221177284605801,0.32410556077957153,0.005871721543371677,0.26023685932159424,1.0
11750,0.0100,-0.020,0.460,0.002623917069286108,0.21285858750343323,0.013972503133118153,0.2471708059310913,1.0
11800,0.0100,-0.060,0.450,0.002045606728643179,0.2664196491241455,0.02437635324895382,0.2772950530052185,1.0
11850,0.0100,-0.060,0.440,0.0039014583453536034,0.17917227745056152,0.04848460853099823,0.24847999215126038,1.0
11900,0.0100,-0.040,0.460,0.008295135572552681,0.23999620974063873,0.036947283893823624,0.24706828594207764,1.0
11950,0.0100,-0.090,0.450,0.0030809673480689526,0.2118300199508667,0.02473415434360504,0.22842785716056824,1.0
12000,0.0100,-0.080,0.440,0.0035267965868115425,0.21811994910240173,0.041732318699359894,0.24460145831108093,1.0
12050,0.0100,0.090,0.510,0.0015966878272593021,0.27212896943092346,0.009428264573216438,0.2676624059677124,1.0
12100,0.0100,0.090,0.530,0.003253118135035038,0.2954295873641968,0.023970095440745354,0.24498264491558075,1.0
12150,0.0100,-0.100,0.440,0.005127125885337591,0.24624666571617126,0.024115221574902534,0.28465723991394043,1.0
12200,0.0100,-0.100,0.430,0.004398235585540533,0.2642628252506256,0.027088066563010216,0.2721676826477051,1.0
12250,0.0100,-0.070,0.440,0.0013567488640546799,0.23910251259803772,0.015535903163254261,0.2603287100791931,1.0
12300,0.0100,-0.080,0.430,0.00015453726518899202,0.16136670112609863,0.0013694147346541286,0.25167274475097656,1.0
