episode,epsilon,avg_reward,wr_random,wr_greedy,wr_heuristic,wr_fast_minimax,loss,mean_q,grad_norm,mean_td_error,beta
1500,0.0236,0.250,0.906,0.723,0.522,,0.0016146715497598052,0.833673894405365,0.03865444287657738,0.24042555689811707,1.0
1550,0.0230,0.310,0.909,0.730,0.521,,0.0023729954846203327,0.9667466878890991,0.04968109354376793,0.2402794063091278,1.0
1600,0.0225,0.350,0.906,0.731,0.524,,0.001646387972868979,0.9221680164337158,0.013079491443932056,0.2817438244819641,1.0
1650,0.0219,0.330,0.904,0.731,0.525,,0.0026290686801075935,0.8749133348464966,0.022975865751504898,0.2200341522693634,1.0
1700,0.0214,0.190,0.907,0.730,0.520,,0.0016273475484922528,0.9158530235290527,0.029103951528668404,0.20654502511024475,1.0
1750,0.0208,0.240,0.904,0.729,0.524,,0.002623951528221369,0.8798558712005615,0.045194849371910095,0.22311139106750488,1.0
1800,0.0203,0.180,0.902,0.720,0.521,,0.0015560740139335394,0.9907774329185486,0.013627971522510052,0.24999520182609558,1.0
1850,0.0198,0.020,0.898,0.718,0.518,,0.0034607350826263428,0.9101418256759644,0.04314080625772476,0.25013497471809387,1.0
1900,0.0193,0.120,0.896,0.714,0.517,,0.001437982777133584,0.9006929993629456,0.019065581262111664,0.23324406147003174,1.0
1950,0.0189,0.210,0.892,0.712,0.519,,0.0021782005205750465,0.9499863386154175,0.022785501554608345,0.21956518292427063,1.0
2000,0.0184,0.240,0.893,0.711,0.519,,0.000341284234309569,0.9617566466331482,0.021332742646336555,0.22519570589065552,1.0
2050,0.0179,0.160,0.894,0.711,0.516,,0.006498142145574093,0.7935079336166382,0.04882512986660004,0.2591146230697632,1.0
2100,0.0175,0.130,0.897,0.710,0.512,,0.005164634436368942,0.9888370037078857,0.06673504412174225,0.24345573782920837,1.0
2150,0.0171,0.330,0.895,0.716,0.514,,0.0025283233262598515,1.0673247575759888,0.01813127100467682,0.22695186734199524,1.0
2200,0.0166,0.370,0.895,0.714,0.514,,0.0029427679255604744,1.0522205829620361,0.02263059839606285,0.24927741289138794,1.0
2250,0.0162,0.310,0.891,0.718,0.515,,0.0021286888513714075,0.8510794043540955,0.034395623952150345,0.21130988001823425,1.0
2300,0.0158,0.200,0.891,0.716,0.512,,0.00282128993421793,0.9779602289199829,0.029333466663956642,0.22089724242687225,1.0
2350,0.0154,0.020,0.888,0.714,0.509,,0.00139789714012295,0.6654821634292603,0.027535386383533478,0.21241313219070435,1.0
2400,0.0151,0.040,0.888,0.711,0.506,,0.003309079445898533,0.8298434019088745,0.025396304205060005,0.21784210205078125,1.0
2450,0.0147,0.200,0.888,0.712,0.508,,0.002655215095728636,0.8437976241111755,0.02481062151491642,0.22544771432876587,1.0
2500,0.0143,0.240,0.889,0.709,0.506,,0.0020709428936243057,0.8080688118934631,0.014672133140265942,0.2433108389377594,1.0
2550,0.0140,0.050,0.886,0.703,0.504,,0.0003060974704567343,0.8768709897994995,0.0027359365485608578,0.24708658456802368,1.0
2600,0.0136,0.070,0.884,0.702,0.504,,0.00398604292422533,0.8223011493682861,0.039823733270168304,0.23958900570869446,1.0
2650,0.0133,0.020,0.884,0.698,0.501,,0.003194875782355666,0.8160328269004822,0.03219999372959137,0.2250024378299713,1.0
2700,0.0130,0.120,0.886,0.699,0.502,,0.0021592723205685616,0.7647433280944824,0.01804770715534687,0.24250197410583496,1.0
2750,0.0126,0.150,0.886,0.695,0.499,,0.0023884871043264866,0.6878086924552917,0.020497696474194527,0.21259719133377075,1.0
2800,0.0123,0.030,0.886,0.695,0.498,,0.0013635363429784775,0.8785512447357178,0.014176791533827782,0.23368334770202637,1.0
2850,0.0120,0.270,0.887,0.700,0.497,,0.003813020419329405,0.7657080888748169,0.024777766317129135,0.25420716404914856,1.0
2900,0.0117,0.270,0.889,0.700,0.495,,0.00338086299598217,0.7957451343536377,0.04501158744096756,0.239192396402359,1.0
2950,0.0114,0.160,0.887,0.700,0.495,,0.003107072552666068,0.6411662697792053,0.02468174137175083,0.21801608800888062,1.0
3000,0.0112,0.320,0.889,0.701,0.497,,0.0007867004023864865,0.6966469287872314,0.010703783482313156,0.21232840418815613,1.0
3050,0.0109,0.410,0.889,0.702,0.499,,0.0017829074058681726,0.8060262203216553,0.016048386693000793,0.23830591142177582,1.0
3100,0.0106,0.290,0.889,0.702,0.497,,0.0037479570601135492,0.7322401404380798,0.035682350397109985,0.215582013130188,1.0
3150,0.0103,0.310,0.891,0.703,0.499,,0.004769079852849245,0.6706237196922302,0.08665239810943604,0.2275380790233612,1.0
3200,0.0101,0.340,0.893,0.702,0.499,,0.0038411440327763557,0.9443201422691345,0.03591916710138321,0.2521868348121643,1.0
3250,0.0100,0.090,0.892,0.700,0.497,,0.003925257362425327,0.6705236434936523,0.027454419061541557,0.2404528111219406,1.0
3300,0.0100,0.100,0.893,0.701,0.497,,0.0020104344002902508,0.7993605732917786,0.01489189825952053,0.2588251829147339,1.0
3350,0.0100,0.240,0.893,0.698,0.499,,0.002619801787659526,0.7157394886016846,0.031423065811395645,0.23597204685211182,1.0
3400,0.0100,0.160,0.891,0.701,0.497,,0.003963446244597435,0.691690981388092,0.04016749560832977,0.23820771276950836,1.0
3450,0.0100,0.260,0.892,0.702,0.498,,0.004156326875090599,0.6063705086708069,0.05156838521361351,0.23776137828826904,1.0
3500,0.0100,0.310,0.891,0.702,0.498,,0.002438843250274658,0.5696327090263367,0.021623091772198677,0.2664058804512024,1.0
3550,0.0100,0.220,0.891,0.700,0.500,,0.0022715835366398096,0.7780652642250061,0.027503611519932747,0.22898012399673462,1.0
3600,0.0100,0.340,0.893,0.701,0.501,,0.0035440176725387573,0.7462387681007385,0.04079882800579071,0.23049800097942352,1.0
3650,0.0100,0.470,0.894,0.700,0.504,,0.0007899084012024105,0.5892156362533569,0.027284448966383934,0.21607349812984467,1.0
3700,0.0100,0.340,0.894,0.703,0.503,,0.0010638718958944082,0.6830832958221436,0.007342427037656307,0.233993262052536,1.0
3750,0.0100,0.240,0.893,0.702,0.504,,0.0022067176178097725,0.7883492708206177,0.012878751382231712,0.2562190890312195,1.0
3800,0.0100,0.260,0.893,0.703,0.503,,0.0023042047396302223,0.7943621873855591,0.021070266142487526,0.22899988293647766,1.0
3850,0.0100,0.220,0.894,0.703,0.503,,0.004818439483642578,0.7062181234359741,0.03264851123094559,0.2289484739303589,1.0
3900,0.0100,0.020,0.893,0.703,0.500,,0.004886926151812077,0.7832996249198914,0.03755732253193855,0.2247718870639801,1.0
3950,0.0100,-0.010,0.892,0.704,0.498,,0.0011436125496402383,0.592062771320343,0.01100223045796156,0.23177826404571533,1.0
4000,0.0100,0.180,0.892,0.705,0.498,,0.0012720810482278466,0.5936684012413025,0.019814319908618927,0.22040840983390808,1.0
4050,0.0100,0.190,0.892,0.704,0.497,,0.004818708635866642,0.5603681802749634,0.02695241943001747,0.3014543056488037,1.0
4100,0.0100,0.150,0.893,0.703,0.497,,0.0017146761529147625,0.697138249874115,0.02258169651031494,0.2246704399585724,1.0
4150,0.0100,0.160,0.893,0.705,0.496,,0.0036236713640391827,0.639164924621582,0.030194580554962158,0.22666430473327637,1.0
4200,0.0100,0.140,0.894,0.702,0.495,,0.0014281227486208081,0.6728552579879761,0.04533527046442032,0.23255687952041626,1.0
4250,0.0100,0.130,0.893,0.698,0.497,,0.0013725119642913342,0.6546186208724976,0.011594459414482117,0.23160529136657715,1.0
4300,0.0100,0.180,0.893,0.698,0.497,,0.004484246484935284,0.7128554582595825,0.03489726409316063,0.23773041367530823,1.0
4350,0.0100,0.170,0.893,0.695,0.498,,0.0019806891214102507,0.684693455696106,0.01825704798102379,0.22890017926692963,1.0
4400,0.0100,0.200,0.894,0.694,0.498,,0.0024129082448780537,0.5011789798736572,0.051232825964689255,0.24604526162147522,1.0
4450,0.0100,0.170,0.894,0.694,0.497,,0.000821016903501004,0.6358814239501953,0.008116837590932846,0.24505385756492615,1.0
4500,0.0100,0.140,0.894,0.693,0.498,,0.002796662738546729,0.6912835836410522,0.018391212448477745,0.2520872950553894,1.0
4550,0.0100,0.140,0.894,0.692,0.497,,0.003435877151787281,0.6177235245704651,0.01963527873158455,0.2457309365272522,1.0
4600,0.0100,0.190,0.896,0.690,0.497,,0.002282900270074606,0.6153771877288818,0.027094479650259018,0.21273495256900787,1.0
4650,0.0100,0.310,0.896,0.690,0.498,,0.005188537761569023,0.7507579326629639,0.0535169318318367,0.24440008401870728,1.0
4700,0.0100,0.280,0.896,0.688,0.499,,0.006081856787204742,0.7190793752670288,0.03281206637620926,0.27013230323791504,1.0
4750,0.0100,0.110,0.892,0.688,0.499,,0.001669341349042952,0.813430666923523,0.01722796820104122,0.24654364585876465,1.0
4800,0.0100,-0.040,0.891,0.688,0.496,,0.004405112937092781,0.8115637302398682,0.02681579627096653,0.2179587483406067,1.0
4850,0.0100,0.120,0.892,0.686,0.497,,0.0013412872795015574,0.6657085418701172,0.01438414677977562,0.21875053644180298,1.0
4900,0.0100,0.290,0.892,0.688,0.497,,0.003964519593864679,0.6047201156616211,0.034891996532678604,0.21560734510421753,1.0
4950,0.0100,0.220,0.891,0.689,0.496,,0.0017556468956172466,0.6900160312652588,0.010173416696488857,0.2495364099740982,1.0
5000,0.0100,0.170,0.889,0.689,0.496,,0.0012258045608177781,0.7579125165939331,0.01807088777422905,0.23644514381885529,1.0
5050,0.0100,0.160,0.889,0.688,0.496,,0.003842971520498395,0.630190372467041,0.02433559112250805,0.27270057797431946,1.0
5100,0.0100,0.170,0.890,0.688,0.496,,0.002288126852363348,0.6485041379928589,0.02327711507678032,0.25552961230278015,1.0
5150,0.0100,0.180,0.890,0.688,0.494,,0.005874226801097393,0.5353074073791504,0.04888581112027168,0.27213054895401,1.0
5200,0.0100,0.210,0.890,0.687,0.495,,0.004349848255515099,0.657604455947876,0.027186986058950424,0.24767401814460754,1.0
5250,0.0100,0.240,0.889,0.688,0.494,,0.008386418223381042,0.7301714420318604,0.04497974365949631,0.29031822085380554,1.0
5300,0.0100,0.190,0.890,0.688,0.494,,0.0017838075291365385,0.764281153678894,0.02197040431201458,0.19563063979148865,1.0
5350,0.0100,0.290,0.890,0.690,0.494,,0.0016979846404865384,0.5983770489692688,0.02451452426612377,0.19192492961883545,1.0
5400,0.0100,0.300,0.890,0.690,0.494,,0.0012627443065866828,0.5199229717254639,0.010950609110295773,0.2088737189769745,1.0
5450,0.0100,0.170,0.891,0.689,0.494,,0.002135323826223612,0.6729990839958191,0.019861262291669846,0.24015450477600098,1.0
5500,0.0100,0.250,0.891,0.691,0.493,,0.001997757703065872,0.7126749753952026,0.02226889133453369,0.2529226541519165,1.0
5550,0.0100,0.210,0.892,0.690,0.492,,0.007168091367930174,0.6627349853515625,0.060273271054029465,0.266754686832428,1.0
5600,0.0100,0.080,0.892,0.691,0.491,,0.0012245996622368693,0.6165634393692017,0.036827292293310165,0.2750924229621887,1.0
5650,0.0100,0.110,0.891,0.691,0.491,,0.001020435243844986,0.7012966871261597,0.009387334808707237,0.20409587025642395,1.0
5700,0.0100,0.100,0.891,0.690,0.491,,0.0037287981249392033,0.8328303098678589,0.0342399924993515,0.2625415623188019,1.0
5750,0.0100,0.180,0.890,0.690,0.491,,0.0015835780650377274,0.7856167554855347,0.01138040516525507,0.21275365352630615,1.0
5800,0.0100,0.320,0.890,0.692,0.491,,0.0018428739858791232,0.6558708548545837,0.025952160358428955,0.28174304962158203,1.0
5850,0.0100,0.280,0.891,0.691,0.491,,0.004288359545171261,0.5819119215011597,0.027208663523197174,0.28770673274993896,1.0
5900,0.0100,0.370,0.891,0.694,0.491,,0.006965626031160355,0.6808506846427917,0.048586733639240265,0.2469942569732666,1.0
5950,0.0100,0.460,0.889,0.695,0.493,,0.0012338440865278244,0.7749999761581421,0.008844736963510513,0.23586207628250122,1.0
6000,0.0100,0.200,0.889,0.694,0.492,,0.0015942540485411882,0.6660265922546387,0.013580089434981346,0.17422977089881897,1.0
6050,0.0100,-0.070,0.889,0.692,0.491,,0.0014129425399005413,0.774474024772644,0.011932630091905594,0.22201350331306458,1.0
6100,0.0100,0.030,0.890,0.691,0.491,,0.003976393956691027,0.5201915502548218,0.027410445734858513,0.22377008199691772,1.0
6150,0.0100,0.110,0.889,0.689,0.490,,0.001369038363918662,0.6793059706687927,0.015232978388667107,0.20648051798343658,1.0
6200,0.0100,0.110,0.889,0.689,0.490,,0.005891383159905672,0.691942572593689,0.040998298674821854,0.2602350413799286,1.0
6250,0.0100,0.120,0.890,0.689,0.489,,0.004278544336557388,0.7131072282791138,0.04380100220441818,0.25418463349342346,1.0
6300,0.0100,0.030,0.891,0.688,0.488,,0.0008378839702345431,0.5803711414337158,0.0075989156030118465,0.2779836654663086,1.0
6350,0.0100,0.120,0.891,0.688,0.489,,0.001914583146572113,0.6502712965011597,0.019190896302461624,0.22277334332466125,1.0
6400,0.0100,0.190,0.892,0.687,0.489,,0.002988710068166256,0.644373893737793,0.016285311430692673,0.22580206394195557,1.0
6450,0.0100,0.270,0.891,0.688,0.490,,0.0007109245052561164,0.515998363494873,0.010746059939265251,0.24529007077217102,1.0
6500,0.0100,0.330,0.891,0.688,0.490,,0.004830296151340008,0.657278299331665,0.049632176756858826,0.2317802906036377,1.0
6550,0.0100,0.350,0.891,0.688,0.491,,0.0023319441825151443,0.6316535472869873,0.01646878384053707,0.20596709847450256,1.0
6600,0.0100,0.290,0.892,0.687,0.491,,0.005594946909695864,0.6832693815231323,0.044334493577480316,0.20251819491386414,1.0
6650,0.0100,0.200,0.891,0.689,0.491,,0.0023207368794828653,0.4968184530735016,0.01997539959847927,0.20781029760837555,1.0
6700,0.0100,0.150,0.891,0.689,0.489,,0.004739683121442795,0.5810545682907104,0.030946744605898857,0.23396041989326477,1.0
6750,0.0100,0.210,0.891,0.691,0.490,,0.0002954295196104795,0.5753110647201538,0.008813725784420967,0.2273382693529129,1.0
6800,0.0100,0.360,0.891,0.692,0.490,,0.000577672733925283,0.633125901222229,0.004119761288166046,0.22143948078155518,1.0
6850,0.0100,0.260,0.891,0.692,0.490,,0.003874916583299637,0.577133059501648,0.09560380131006241,0.2011662721633911,1.0
6900,0.0100,0.220,0.891,0.693,0.490,,0.00022558378987014294,0.6074764728546143,0.0022615697234869003,0.21258053183555603,1.0
6950,0.0100,0.260,0.892,0.692,0.489,,0.0030876125674694777,0.5880318880081177,0.021634381264448166,0.25644510984420776,1.0
7000,0.0100,0.240,0.893,0.693,0.489,,0.002706146100535989,0.562897801399231,0.03397276625037193,0.21176959574222565,1.0
7050,0.0100,0.220,0.893,0.693,0.489,,0.002006370574235916,0.5455929040908813,0.021219603717327118,0.2204791009426117,1.0
7100,0.0100,0.170,0.892,0.694,0.489,,0.0027537806890904903,0.558666467666626,0.01991436630487442,0.2046615183353424,1.0
7150,0.0100,0.130,0.893,0.695,0.488,,0.0011920931283384562,0.6266722679138184,0.03689878061413765,0.18196648359298706,1.0
7200,0.0100,0.130,0.893,0.695,0.488,,0.0033899631816893816,0.5474982261657715,0.0694650188088417,0.2622755169868469,1.0
7250,0.0100,-0.010,0.894,0.694,0.487,,0.0004589739255607128,0.5353772640228271,0.004295762162655592,0.22288572788238525,1.0
7300,0.0100,0.060,0.894,0.695,0.486,,0.0014851154992356896,0.5389444828033447,0.012075461447238922,0.19246740639209747,1.0
7350,0.0100,0.240,0.895,0.695,0.486,,0.0010868320241570473,0.5343596935272217,0.02857491746544838,0.22586052119731903,1.0
7400,0.0100,0.170,0.895,0.695,0.486,,0.0022964547388255596,0.5780297517776489,0.03128480911254883,0.22571158409118652,1.0
7450,0.0100,0.100,0.895,0.692,0.486,,0.004490096587687731,0.5809864401817322,0.029033975675702095,0.22939865291118622,1.0
7500,0.0100,0.060,0.894,0.693,0.485,,0.0057142348960042,0.5039224028587341,0.05249259993433952,0.253569632768631,1.0
7550,0.0100,0.070,0.895,0.693,0.484,,0.004999661818146706,0.6637012958526611,0.04076875001192093,0.23881974816322327,1.0
7600,0.0100,0.120,0.895,0.694,0.484,,0.003169313305988908,0.5214278697967529,0.024373384192585945,0.2417488396167755,1.0
7650,0.0100,0.170,0.896,0.695,0.483,,0.005251169204711914,0.6238608360290527,0.03245982527732849,0.23937442898750305,1.0
7700,0.0100,0.080,0.895,0.694,0.482,,0.0019270717166364193,0.6006953716278076,0.018712449818849564,0.21761943399906158,1.0
7750,0.0100,0.070,0.894,0.695,0.482,,0.0022314374800771475,0.5690121054649353,0.02884303592145443,0.224081888794899,1.0
7800,0.0100,0.260,0.894,0.694,0.483,,0.0022453481797128916,0.6089070439338684,0.014764401130378246,0.25687143206596375,1.0
7850,0.0100,0.200,0.895,0.694,0.482,,0.0031108525581657887,0.48962682485580444,0.028296953067183495,0.25720852613449097,1.0
7900,0.0100,0.170,0.893,0.693,0.484,,0.003101339563727379,0.5716687440872192,0.03099610097706318,0.21370923519134521,1.0
7950,0.0100,0.330,0.894,0.693,0.485,,0.00192363653331995,0.5716356039047241,0.020490283146500587,0.23793134093284607,1.0
8000,0.0100,0.120,0.893,0.692,0.483,,0.0032254932448267937,0.5419796109199524,0.02209005504846573,0.2569943964481354,1.0
8050,0.0100,-0.030,0.892,0.693,0.483,,0.000618908554315567,0.5808790326118469,0.0036363177932798862,0.26665422320365906,1.0
8100,0.0100,0.220,0.891,0.694,0.484,,0.0012488346546888351,0.5916624069213867,0.014711893163621426,0.22300076484680176,1.0
8150,0.0100,0.350,0.892,0.694,0.484,,0.0016282966826111078,0.6575964689254761,0.02608923614025116,0.23500147461891174,1.0
8200,0.0100,0.330,0.890,0.694,0.485,,0.0028087515383958817,0.5964417457580566,0.033080410212278366,0.2534390389919281,1.0
8250,0.0100,0.260,0.891,0.694,0.485,,0.0012210144195705652,0.5004226565361023,0.007919211871922016,0.22813144326210022,1.0
8300,0.0100,0.150,0.890,0.694,0.484,,0.004931158386170864,0.5990528464317322,0.03738854452967644,0.2679460048675537,1.0
8350,0.0100,0.160,0.890,0.693,0.485,,0.007370243314653635,0.5661354064941406,0.06335582584142685,0.27553024888038635,1.0
8400,0.0100,0.130,0.891,0.693,0.485,,0.0023686804343014956,0.7180009484291077,0.01748979650437832,0.2407844215631485,1.0
8450,0.0100,0.200,0.888,0.693,0.486,,0.003856589552015066,0.6234377026557922,0.033868759870529175,0.23870444297790527,1.0
8500,0.0100,0.150,0.886,0.693,0.486,,0.004233826883137226,0.6244286298751831,0.04075141251087189,0.266990602016449,1.0
8550,0.0100,0.080,0.887,0.692,0.486,,0.0020391843281686306,0.5988863706588745,0.013209834694862366,0.27546387910842896,1.0
8600,0.0100,0.250,0.887,0.692,0.486,,0.0004134473274461925,0.619130551815033,0.0035230405628681183,0.21871620416641235,1.0
8650,0.0100,0.250,0.888,0.692,0.486,,0.0021261810325086117,0.6338095664978027,0.017789000645279884,0.23415499925613403,1.0
8700,0.0100,0.230,0.888,0.691,0.486,,0.0016691636992618442,0.6370208263397217,0.041105590760707855,0.22247660160064697,1.0
8750,0.0100,0.130,0.888,0.690,0.485,,0.003998277708888054,0.4709485173225403,0.1055724024772644,0.2544395923614502,1.0
8800,0.0100,0.060,0.887,0.690,0.485,,0.002056218683719635,0.5075975656509399,0.025233451277017593,0.19839775562286377,1.0
8850,0.0100,0.220,0.888,0.690,0.485,,0.004217904526740313,0.5924327373504639,0.028148265555500984,0.24977095425128937,1.0
8900,0.0100,0.280,0.887,0.691,0.485,,0.001101751229725778,0.5731852054595947,0.008157594129443169,0.24995756149291992,1.0
8950,0.0100,0.290,0.888,0.692,0.485,,0.003272613510489464,0.4874303936958313,0.025481432676315308,0.24860189855098724,1.0
9000,0.0100,0.380,0.889,0.692,0.485,,0.0026731644757092,0.5272526144981384,0.016638532280921936,0.2613300383090973,1.0
9050,0.0100,0.310,0.887,0.694,0.485,,0.005689121782779694,0.5181411504745483,0.037764772772789,0.2351633906364441,1.0
9100,0.0100,0.090,0.886,0.693,0.484,,0.0039792051538825035,0.6243143081665039,0.03012690879404545,0.3099048435688019,1.0
9150,0.0100,0.080,0.885,0.693,0.484,,0.0012503291945904493,0.5995330810546875,0.013369613327085972,0.23011744022369385,1.0
9200,0.0100,0.150,0.885,0.693,0.484,,0.0036080011632293463,0.621606707572937,0.0345296710729599,0.2509046196937561,1.0
9250,0.0100,0.130,0.885,0.692,0.484,,0.003021827433258295,0.5714530348777771,0.02055654115974903,0.2543799579143524,1.0
9300,0.0100,0.060,0.885,0.691,0.484,,0.005721176043152809,0.520362913608551,0.04631615802645683,0.2522054612636566,1.0
9350,0.0100,0.160,0.885,0.691,0.484,,0.0022729169577360153,0.5400075912475586,0.020058458670973778,0.22698238492012024,1.0
9400,0.0100,0.210,0.884,0.690,0.484,,0.0017804057570174336,0.5985738039016724,0.01678149588406086,0.2283124476671219,1.0
9450,0.0100,0.140,0.885,0.690,0.484,,0.004228910431265831,0.5922669172286987,0.029597382992506027,0.2622678577899933,1.0
9500,0.0100,0.230,0.884,0.690,0.484,,0.0009580117766745389,0.6876723766326904,0.015733662992715836,0.22237280011177063,1.0
9550,0.0100,0.340,0.884,0.690,0.485,,0.002054124139249325,0.6017531156539917,0.01576368510723114,0.30170539021492004,1.0
9600,0.0100,0.300,0.885,0.689,0.485,,0.0030138655565679073,0.41100192070007324,0.02319266088306904,0.2544374465942383,1.0
9650,0.0100,0.220,0.886,0.688,0.485,,0.0024691931903362274,0.614488959312439,0.012840060517191887,0.24872571229934692,1.0
9700,0.0100,0.230,0.887,0.689,0.484,,0.001369895413517952,0.5249632596969604,0.015059092082083225,0.25251612067222595,1.0
9750,0.0100,0.200,0.887,0.689,0.484,,0.005121915601193905,0.44939202070236206,0.03808121010661125,0.2811344861984253,1.0
9800,0.0100,0.200,0.887,0.689,0.484,,0.004007771611213684,0.5094356536865234,0.03492487221956253,0.24046704173088074,1.0
9850,0.0100,0.150,0.887,0.689,0.483,,0.0009995036525651813,0.5515298247337341,0.023425720632076263,0.23664787411689758,1.0
9900,0.0100,0.220,0.888,0.688,0.484,,0.0026909769512712955,0.4734290838241577,0.017243767157197,0.2621474266052246,1.0
9950,0.0100,0.380,0.888,0.689,0.485,,0.0012355824001133442,0.4658919870853424,0.011992567218840122,0.2364627867937088,1.0
10000,0.0100,0.330,0.889,0.690,0.485,,0.0020803248044103384,0.582155704498291,0.013547933660447598,0.24439436197280884,1.0
10050,0.0100,0.040,0.889,0.689,0.484,0.395,0.003256386611610651,0.5933392643928528,0.02412317879498005,0.2444223165512085,1.0
10100,0.0100,-0.110,0.889,0.690,0.484,0.292,0.004250272177159786,0.614845871925354,0.042434848845005035,0.26944422721862793,1.0
10150,0.0100,0.120,0.890,0.690,0.484,0.278,0.0025743984151631594,0.5008498430252075,0.01921997219324112,0.24517953395843506,1.0
10200,0.0100,0.030,0.889,0.691,0.484,0.269,0.0013662944547832012,0.593526303768158,0.029310595244169235,0.23674160242080688,1.0
10250,0.0100,-0.110,0.889,0.691,0.484,0.256,0.002564887050539255,0.3995426893234253,0.039514195173978806,0.23070041835308075,1.0
10300,0.0100,-0.070,0.889,0.690,0.484,0.255,0.005650457926094532,0.43699800968170166,0.03434649109840393,0.31008562445640564,1.0
10350,0.0100,0.000,0.890,0.691,0.484,0.230,0.005144039634615183,0.3071419596672058,0.0342508926987648,0.2743225693702698,1.0
10400,0.0100,0.200,0.890,0.691,0.485,0.228,0.0012530606472864747,0.5287424325942993,0.011882234364748001,0.28139638900756836,1.0
10450,0.0100,-0.010,0.890,0.690,0.484,0.222,0.0008028719457797706,0.47979485988616943,0.017056327313184738,0.264029324054718,1.0
10500,0.0100,-0.320,0.890,0.690,0.483,0.214,0.0038547294680029154,0.5227636098861694,0.05110839754343033,0.210513174533844,1.0
10550,0.0100,-0.210,0.890,0.690,0.483,0.218,0.005239673890173435,0.46778056025505066,0.15076445043087006,0.23477835953235626,1.0
10600,0.0100,-0.130,0.891,0.689,0.483,0.218,0.0010650923941284418,0.38372802734375,0.023193689063191414,0.22833530604839325,1.0
