episode,epsilon,avg_reward,win_rate,loss,mean_q,grad_norm,mean_td_error,beta
1400,0.0248,0.300,0.630,0.004605039954185486,0.6039295792579651,0.028320517390966415,0.2538332939147949,1.0
1450,0.0242,0.150,0.550,0.0036748189013451338,0.7717108726501465,0.017485393211245537,0.31267049908638,1.0
1500,0.0236,0.180,0.580,0.002087336964905262,0.5401055812835693,0.012129152193665504,0.2794695496559143,1.0
1550,0.0230,0.240,0.610,0.0024372537154704332,0.5749449729919434,0.016601484268903732,0.25653377175331116,1.0
1600,0.0225,0.140,0.540,0.004443938843905926,0.6529936790466309,0.025135310366749763,0.2603895366191864,1.0
1650,0.0219,0.200,0.560,0.0021200659684836864,0.6642038822174072,0.011148037388920784,0.24793313443660736,1.0
1700,0.0214,0.210,0.580,0.0036847845185548067,0.6007522344589233,0.01985412836074829,0.2774488627910614,1.0
1750,0.0208,0.180,0.580,0.004459514282643795,0.6224600076675415,0.028406457975506783,0.25397592782974243,1.0
1800,0.0203,0.200,0.590,0.0031197075732052326,0.6638731956481934,0.02223467268049717,0.20938575267791748,1.0
1850,0.0198,0.300,0.640,0.003987994976341724,0.6194689273834229,0.02671022340655327,0.28550729155540466,1.0
1900,0.0193,0.300,0.640,0.0020933367777615786,0.5011725425720215,0.014976303093135357,0.2566361427307129,1.0
1950,0.0189,0.170,0.570,0.003688972909003496,0.5971909761428833,0.023323334753513336,0.28729885816574097,1.0
2000,0.0184,0.170,0.570,0.0012844301527366042,0.56544429063797,0.012144430540502071,0.2677799463272095,1.0
2050,0.0179,0.170,0.580,0.002186879049986601,0.6479926109313965,0.011649874970316887,0.2785229980945587,1.0
2100,0.0175,0.230,0.610,0.0019229431636631489,0.6546036005020142,0.021863238885998726,0.26520878076553345,1.0
2150,0.0171,0.250,0.600,0.0007864507497288287,0.5149691104888916,0.009771234355866909,0.26129692792892456,1.0
2200,0.0166,0.050,0.500,0.002041069557890296,0.5314151048660278,0.01242011971771717,0.26746928691864014,1.0
2250,0.0162,0.000,0.480,0.0003561302146408707,0.6610123515129089,0.007957756519317627,0.2671372592449188,1.0
2300,0.0158,0.120,0.540,0.0010532482992857695,0.5916992425918579,0.005572332534939051,0.27861538529396057,1.0
2350,0.0154,0.270,0.620,0.007042288780212402,0.6028156280517578,0.041156165301799774,0.26632028818130493,1.0
2400,0.0151,0.250,0.610,0.005150320939719677,0.48130398988723755,0.024993697181344032,0.30142778158187866,1.0
2450,0.0147,0.160,0.570,0.005946163088083267,0.6483142375946045,0.02595723234117031,0.3045187294483185,1.0
2500,0.0143,0.130,0.550,0.0026509882882237434,0.5438854694366455,0.01619109697639942,0.2509969174861908,1.0
2550,0.0140,0.230,0.590,0.005896684713661671,0.5641322731971741,0.04335896670818329,0.2987992763519287,1.0
2600,0.0136,0.250,0.600,0.00228291773237288,0.628769040107727,0.017283638939261436,0.21323162317276,1.0
2650,0.0133,0.150,0.560,0.0030856593511998653,0.6079849600791931,0.02040812373161316,0.24248874187469482,1.0
2700,0.0130,0.030,0.500,0.002129786880686879,0.4761083424091339,0.015197153203189373,0.2525250315666199,1.0
2750,0.0126,0.090,0.530,0.004058677237480879,0.4740840196609497,0.019875332713127136,0.2698037028312683,1.0
2800,0.0123,0.310,0.630,0.00025820458540692925,0.5192463397979736,0.003454547608271241,0.26042506098747253,1.0
2850,0.0120,0.460,0.710,0.0031262394040822983,0.523436427116394,0.01927509531378746,0.267515629529953,1.0
2900,0.0117,0.510,0.750,0.0019520100904628634,0.6548837423324585,0.014348965138196945,0.2358078956604004,1.0
2950,0.0114,0.330,0.640,0.009994653053581715,0.534784197807312,0.04962939769029617,0.2746298611164093,1.0
3000,0.0112,0.300,0.630,0.004475685302168131,0.5667276382446289,0.03315269201993942,0.2195168435573578,1.0
3050,0.0109,0.280,0.620,0.0035260021686553955,0.5531622171401978,0.018146445974707603,0.27799761295318604,1.0
3100,0.0106,0.280,0.610,0.004441969096660614,0.6042199730873108,0.02886749617755413,0.2399025559425354,1.0
3150,0.0103,0.280,0.630,0.004273959901183844,0.6026951670646667,0.026588199660182,0.2494681477546692,1.0
3200,0.0101,0.210,0.590,0.0035102299880236387,0.5429636836051941,0.023126596584916115,0.2642112970352173,1.0
3250,0.0100,0.160,0.550,0.0022277955431491137,0.4902227520942688,0.01805194467306137,0.23620164394378662,1.0
3300,0.0100,0.130,0.550,0.005060361232608557,0.6310900449752808,0.03328480198979378,0.2384943664073944,1.0
3350,0.0100,0.280,0.630,0.004955165088176727,0.6251116991043091,0.02762741595506668,0.25908103585243225,1.0
3400,0.0100,0.250,0.610,0.0037888807710260153,0.5831332802772522,0.021530847996473312,0.2418869584798813,1.0
3450,0.0100,0.210,0.590,0.002396575640887022,0.5377427339553833,0.010323450900614262,0.32910460233688354,1.0
3500,0.0100,0.220,0.590,0.004222839139401913,0.5848639607429504,0.02545057237148285,0.25336891412734985,1.0
3550,0.0100,0.270,0.610,0.0027889255434274673,0.5908585786819458,0.013036206364631653,0.2693094313144684,1.0
3600,0.0100,0.270,0.600,0.006122756749391556,0.4918707609176636,0.03639497607946396,0.27855637669563293,1.0
3650,0.0100,0.250,0.600,0.00401743408292532,0.5314183235168457,0.024489888921380043,0.22890719771385193,1.0
3700,0.0100,0.310,0.650,0.00171951693482697,0.684969425201416,0.0102688604965806,0.2518831491470337,1.0
3750,0.0100,0.350,0.660,0.0012002240400761366,0.5433045029640198,0.011896630749106407,0.26789483428001404,1.0
3800,0.0100,0.450,0.700,0.00016680435510352254,0.677841305732727,0.011071553453803062,0.2354246973991394,1.0
3850,0.0100,0.270,0.610,0.0016718227416276932,0.6225354671478271,0.010102768428623676,0.23840555548667908,1.0
3900,0.0100,0.240,0.590,0.0024591994006186724,0.5499845743179321,0.015415634959936142,0.24215167760849,1.0
3950,0.0100,0.390,0.670,0.0011654431000351906,0.5456355214118958,0.015181119553744793,0.28265413641929626,1.0
4000,0.0100,0.290,0.630,0.008354832418262959,0.44302898645401,0.04058714583516121,0.2915520668029785,1.0
4050,0.0100,0.220,0.580,0.0031124656088650227,0.6174262762069702,0.017469314858317375,0.25628069043159485,1.0
4100,0.0100,0.240,0.580,0.0002718843170441687,0.5307360291481018,0.003350171959027648,0.2511596381664276,1.0
4150,0.0100,0.190,0.580,0.002486163517460227,0.5198090672492981,0.014602474868297577,0.2859783470630646,1.0
4200,0.0100,0.350,0.670,0.003016497241333127,0.54232257604599,0.017260558903217316,0.24918392300605774,1.0
4250,0.0100,0.510,0.740,0.004643012769520283,0.5301258563995361,0.02597818337380886,0.2724090814590454,1.0
4300,0.0100,0.430,0.700,0.0016163999680429697,0.5693860054016113,0.018138384446501732,0.24320515990257263,1.0
4350,0.0100,0.260,0.620,0.00448351027444005,0.42779967188835144,0.03477947786450386,0.23442485928535461,1.0
4400,0.0100,0.070,0.520,0.0029376973398029804,0.6246715188026428,0.01782202161848545,0.2491970956325531,1.0
4450,0.0100,0.050,0.510,0.003507559420540929,0.4781723618507385,0.021382329985499382,0.2540212869644165,1.0
4500,0.0100,0.230,0.600,0.0015738962683826685,0.48759350180625916,0.011206213384866714,0.2487965077161789,1.0
4550,0.0100,0.280,0.620,0.007066486403346062,0.6149518489837646,0.037200577557086945,0.27276933193206787,1.0
4600,0.0100,0.190,0.570,0.0021728393621742725,0.6287610530853271,0.015018812380731106,0.2196887731552124,1.0
4650,0.0100,0.220,0.580,0.0031080441549420357,0.5084626078605652,0.016280870884656906,0.2734984755516052,1.0
4700,0.0100,0.280,0.610,0.0026678997091948986,0.63930743932724,0.015089013613760471,0.2707408368587494,1.0
4750,0.0100,0.280,0.620,0.004039486404508352,0.5330304503440857,0.026333611458539963,0.26337695121765137,1.0
4800,0.0100,0.280,0.630,0.0025648814626038074,0.5245296955108643,0.022014938294887543,0.2299070656299591,1.0
4850,0.0100,0.310,0.640,0.006998211611062288,0.43325716257095337,0.03868594393134117,0.2592436969280243,1.0
4900,0.0100,0.360,0.660,0.002679223893210292,0.5882568359375,0.021771930158138275,0.2061481475830078,1.0
4950,0.0100,0.380,0.670,0.0012361977715045214,0.451209157705307,0.0066603743471205235,0.28697484731674194,1.0
5000,0.0100,0.330,0.650,0.0015292796306312084,0.5528677701950073,0.009585238061845303,0.2694682478904724,1.0
5050,0.0100,0.270,0.630,0.00275184097699821,0.5376005172729492,0.015237081795930862,0.24592453241348267,1.0
5100,0.0100,0.310,0.650,0.003074859268963337,0.5174312591552734,0.015925101935863495,0.2474869191646576,1.0
5150,0.0100,0.330,0.660,0.0030108061619102955,0.5020500421524048,0.016366980969905853,0.24748173356056213,1.0
5200,0.0100,0.310,0.640,0.0012642322108149529,0.6842066049575806,0.006844131276011467,0.26596367359161377,1.0
5250,0.0100,0.180,0.570,0.0034300698898732662,0.44936373829841614,0.019006548449397087,0.2753814160823822,1.0
5300,0.0100,0.210,0.600,0.0035722805187106133,0.6190693378448486,0.020555634051561356,0.23517750203609467,1.0
5350,0.0100,0.380,0.680,0.0010646460577845573,0.47742247581481934,0.006952994968742132,0.23676440119743347,1.0
5400,0.0100,0.350,0.650,0.003982753027230501,0.5885918736457825,0.024923892691731453,0.21050280332565308,1.0
5450,0.0100,0.230,0.590,0.0023203580640256405,0.4670477509498596,0.01602126844227314,0.22865891456604004,1.0
5500,0.0100,0.220,0.580,0.004764251410961151,0.5895476341247559,0.023738844320178032,0.24426205456256866,1.0
5550,0.0100,0.300,0.620,0.0027460709679871798,0.6070418357849121,0.01951824128627777,0.2252764105796814,1.0
5600,0.0100,0.270,0.620,0.0025963576044887304,0.4625045955181122,0.01751174032688141,0.22942641377449036,1.0
5650,0.0100,0.220,0.600,0.003706282004714012,0.5380121469497681,0.02717791311442852,0.23146891593933105,1.0
5700,0.0100,0.330,0.650,0.005351809784770012,0.5438022613525391,0.03254770487546921,0.2412947118282318,1.0
5750,0.0100,0.300,0.640,0.00219436502084136,0.5421802997589111,0.0133207393810153,0.2593744993209839,1.0
5800,0.0100,0.110,0.550,0.005196793470531702,0.5447048544883728,0.029923010617494583,0.2832329273223877,1.0
5850,0.0100,0.150,0.560,0.007743292022496462,0.5796666741371155,0.04236520826816559,0.28509485721588135,1.0
5900,0.0100,0.190,0.580,0.0036538289859890938,0.5320954322814941,0.02105163410305977,0.259311318397522,1.0
5950,0.0100,0.290,0.630,0.003514678683131933,0.476426899433136,0.018579917028546333,0.2558460235595703,1.0
6000,0.0100,0.210,0.590,0.002176967915147543,0.39603346586227417,0.01327579002827406,0.24805337190628052,1.0
6050,0.0100,0.100,0.530,0.005084197968244553,0.49722906947135925,0.02822684869170189,0.2982078790664673,1.0
6100,0.0100,0.110,0.540,0.006019421853125095,0.5125985741615295,0.028685851022601128,0.2499300092458725,1.0
6150,0.0100,0.090,0.540,0.0021731348242610693,0.5808582305908203,0.015841223299503326,0.20156151056289673,1.0
6200,0.0100,0.190,0.590,0.0017471928149461746,0.5139312744140625,0.012948238290846348,0.22307974100112915,1.0
6250,0.0100,0.270,0.620,0.00383263872936368,0.537899911403656,0.023282889276742935,0.25316333770751953,1.0
6300,0.0100,0.220,0.590,0.005921568721532822,0.5544824600219727,0.037988997995853424,0.28641659021377563,1.0
6350,0.0100,0.230,0.610,0.0019018215825781226,0.42686140537261963,0.012386749498546124,0.23458215594291687,1.0
6400,0.0100,0.200,0.590,0.0016716723330318928,0.5458462238311768,0.01069427840411663,0.24526798725128174,1.0
6450,0.0100,0.090,0.530,0.0021978607401251793,0.4535788595676422,0.014014478772878647,0.27283185720443726,1.0
6500,0.0100,0.120,0.550,0.0019302882719784975,0.5194458961486816,0.009981684386730194,0.25218111276626587,1.0
6550,0.0100,0.150,0.570,0.003628729609772563,0.4857659339904785,0.020716115832328796,0.2586929202079773,1.0
6600,0.0100,0.250,0.620,0.007163783069700003,0.52910315990448,0.04274097457528114,0.27335506677627563,1.0
6650,0.0100,0.350,0.660,0.0036824392154812813,0.557654619216919,0.019322147592902184,0.25715288519859314,1.0
6700,0.0100,0.350,0.630,0.003156914608553052,0.35945725440979004,0.019918883219361305,0.263125479221344,1.0
6750,0.0100,0.300,0.600,0.00465245358645916,0.4428620934486389,0.02677750587463379,0.2614179849624634,1.0
6800,0.0100,0.250,0.590,0.0031465268693864346,0.4078875780105591,0.019297752529382706,0.24558719992637634,1.0
6850,0.0100,0.180,0.560,0.0023632273077964783,0.5005797147750854,0.018513139337301254,0.22974944114685059,1.0
6900,0.0100,0.120,0.540,0.003166871378198266,0.5324500799179077,0.019938349723815918,0.2664129436016083,1.0
6950,0.0100,0.140,0.550,0.0020181206054985523,0.5265477895736694,0.01453804038465023,0.2274152934551239,1.0
7000,0.0100,0.400,0.690,0.0056921676732599735,0.47180527448654175,0.03862978145480156,0.2177378088235855,1.0
7050,0.0100,0.480,0.730,0.004251178354024887,0.4611859917640686,0.028928492218255997,0.2582087814807892,1.0
7100,0.0100,0.370,0.670,0.0014762112405151129,0.40415316820144653,0.010855680331587791,0.246548593044281,1.0
7150,0.0100,0.280,0.620,0.0035335421562194824,0.44218897819519043,0.01683790422976017,0.28488272428512573,1.0
7200,0.0100,0.200,0.580,0.0033160678576678038,0.542197585105896,0.019261116161942482,0.23112289607524872,1.0
7250,0.0100,0.290,0.630,0.003469120478257537,0.43544745445251465,0.020313004031777382,0.2386767715215683,1.0
7300,0.0100,0.250,0.590,0.0025034435093402863,0.5631827116012573,0.014977243728935719,0.23233357071876526,1.0
7350,0.0100,0.140,0.530,0.002504130359739065,0.45996493101119995,0.019616389647126198,0.24092704057693481,1.0
7400,0.0100,0.160,0.550,0.0018063319148495793,0.483792245388031,0.012193066067993641,0.23681950569152832,1.0
7450,0.0100,0.200,0.580,0.002113175578415394,0.5395130515098572,0.013083343394100666,0.2518676519393921,1.0
7500,0.0100,0.250,0.620,0.0023169885389506817,0.508182942867279,0.013071829453110695,0.24452686309814453,1.0
7550,0.0100,0.260,0.620,0.007780406624078751,0.5029134154319763,0.04736466705799103,0.27204805612564087,1.0
7600,0.0100,0.240,0.590,0.0017804928356781602,0.60393226146698,0.010898192413151264,0.23802872002124786,1.0
7650,0.0100,0.320,0.630,0.0036303752567619085,0.5905967354774475,0.020142696797847748,0.24958685040473938,1.0
7700,0.0100,0.400,0.670,0.006894305814057589,0.5381227135658264,0.03635714575648308,0.2761024832725525,1.0
7750,0.0100,0.210,0.580,0.001534748706035316,0.510009765625,0.009531364776194096,0.24018071591854095,1.0
7800,0.0100,0.220,0.590,0.0021760137751698494,0.38761571049690247,0.012867872603237629,0.2722182869911194,1.0
7850,0.0100,0.340,0.640,0.0015311797615140676,0.5815460681915283,0.009872937574982643,0.25264906883239746,1.0
7900,0.0100,0.260,0.610,0.003356032306328416,0.4811990261077881,0.02116142027080059,0.26194411516189575,1.0
7950,0.0100,0.340,0.650,0.0016188599402084947,0.4586334824562073,0.010919040068984032,0.21777784824371338,1.0
8000,0.0100,0.270,0.610,0.0018661092035472393,0.4850355088710785,0.013271557167172432,0.2208828330039978,1.0
8050,0.0100,0.190,0.560,0.003265542443841696,0.5246025919914246,0.018683534115552902,0.27504366636276245,1.0
8100,0.0100,0.260,0.590,0.0021832871716469526,0.5554901361465454,0.013042670674622059,0.23402079939842224,1.0
8150,0.0100,0.360,0.660,0.0032186657190322876,0.5113189220428467,0.022305916994810104,0.2223140001296997,1.0
8200,0.0100,0.330,0.640,0.004180340562015772,0.5834420323371887,0.022659409791231155,0.2642841637134552,1.0
8250,0.0100,0.190,0.560,0.005732123740017414,0.4786091446876526,0.0318932831287384,0.25813695788383484,1.0
8300,0.0100,0.210,0.580,0.0003838763223029673,0.5448706746101379,0.004351135343313217,0.23716872930526733,1.0
8350,0.0100,0.220,0.590,0.002585640177130699,0.43987154960632324,0.015759557485580444,0.25096654891967773,1.0
8400,0.0100,0.150,0.540,0.0031626264099031687,0.5271596312522888,0.018750572577118874,0.2257278561592102,1.0
8450,0.0100,0.130,0.540,0.0054971324279904366,0.5470501184463501,0.03011564537882805,0.2582356929779053,1.0
8500,0.0100,0.110,0.540,0.001343390205875039,0.5240256786346436,0.009804279543459415,0.23843486607074738,1.0
8550,0.0100,0.230,0.600,0.004899605177342892,0.5285457968711853,0.031124597415328026,0.24132847785949707,1.0
8600,0.0100,0.410,0.700,0.003021454904228449,0.4754190742969513,0.021766960620880127,0.2258324921131134,1.0
8650,0.0100,0.310,0.640,0.0028953386936336756,0.48594313859939575,0.01756533794105053,0.2682236433029175,1.0
8700,0.0100,0.060,0.510,0.001961356494575739,0.39024463295936584,0.0139160742983222,0.24260465800762177,1.0
8750,0.0100,0.150,0.560,0.005342680960893631,0.48435965180397034,0.034437354654073715,0.23814229667186737,1.0
8800,0.0100,0.270,0.630,0.0045783729292452335,0.478373646736145,0.028303422033786774,0.24965982139110565,1.0
8850,0.0100,0.210,0.590,0.0018984355265274644,0.4519032835960388,0.013007577508687973,0.23161333799362183,1.0
8900,0.0100,0.210,0.570,0.005515861324965954,0.4271833598613739,0.029197853058576584,0.28054970502853394,1.0
8950,0.0100,0.260,0.610,0.0025700752157717943,0.44179028272628784,0.02119298093020916,0.25274044275283813,1.0
9000,0.0100,0.310,0.650,0.0033136452548205853,0.45245784521102905,0.02050844207406044,0.2597302794456482,1.0
9050,0.0100,0.160,0.550,0.0012705635745078325,0.585823118686676,0.006809902843087912,0.2633909285068512,1.0
9100,0.0100,0.130,0.530,0.0025323054287582636,0.41510480642318726,0.01762767694890499,0.2457212656736374,1.0
9150,0.0100,0.370,0.660,0.006237862166017294,0.47577032446861267,0.040062736719846725,0.2841567099094391,1.0
9200,0.0100,0.450,0.710,0.0044162692502141,0.5463848114013672,0.024486402049660683,0.24434185028076172,1.0
9250,0.0100,0.320,0.640,0.0033799700904637575,0.4851137399673462,0.019815385341644287,0.22344176471233368,1.0
9300,0.0100,0.110,0.520,0.0026611408684402704,0.46851474046707153,0.014631508849561214,0.2610061764717102,1.0
9350,0.0100,0.160,0.560,0.0024696579203009605,0.49064576625823975,0.018035050481557846,0.2391776144504547,1.0
9400,0.0100,0.290,0.630,0.003458361141383648,0.5039709806442261,0.028903773054480553,0.23400864005088806,1.0
9450,0.0100,0.370,0.670,0.009735386818647385,0.30935102701187134,0.057741928845644,0.27495548129081726,1.0
9500,0.0100,0.290,0.630,0.0053070420399308205,0.6028372645378113,0.028300752863287926,0.2624019980430603,1.0
9550,0.0100,0.260,0.610,0.001952668884769082,0.41171038150787354,0.013107817620038986,0.2352423369884491,1.0
9600,0.0100,0.230,0.590,0.006617311388254166,0.393756628036499,0.036842718720436096,0.27289873361587524,1.0
9650,0.0100,0.110,0.530,0.004133288748562336,0.6165897846221924,0.02556035667657852,0.23918978869915009,1.0
9700,0.0100,0.180,0.560,0.0068372031673789024,0.40497279167175293,0.044673286378383636,0.2705337107181549,1.0
9750,0.0100,0.200,0.580,0.005205180495977402,0.34036457538604736,0.03250199183821678,0.2652876377105713,1.0
9800,0.0100,0.310,0.650,0.004440308082848787,0.5123084187507629,0.03861898183822632,0.2263653725385666,1.0
9850,0.0100,0.280,0.620,0.008704602718353271,0.40156063437461853,0.04372474178671837,0.28180992603302,1.0
9900,0.0100,0.270,0.610,0.0007456237217411399,0.43264830112457275,0.005890813656151295,0.23688125610351562,1.0
9950,0.0100,0.320,0.640,0.002862678375095129,0.4818764328956604,0.016086287796497345,0.2665743827819824,1.0
10000,0.0100,0.260,0.620,0.0018034931272268295,0.5428832769393921,0.011568880639970303,0.23868343234062195,1.0
10050,0.0100,0.060,0.520,0.007134712301194668,0.43867921829223633,0.04532228782773018,0.259168416261673,1.0
10100,0.0100,-0.140,0.420,0.0015938133001327515,0.5894613862037659,0.010507234372198582,0.24033716320991516,1.0
10150,0.0100,0.020,0.500,0.0006140695768408477,0.4676891565322876,0.009925191290676594,0.2667611539363861,1.0
10200,0.0100,0.050,0.510,0.001200556755065918,0.39782440662384033,0.01459862757474184,0.25760507583618164,1.0
10250,0.0100,-0.140,0.410,0.002574654296040535,0.40259721875190735,0.015475260093808174,0.25401771068573,1.0
10300,0.0100,-0.140,0.410,0.003646936733275652,0.5727917551994324,0.019157694652676582,0.2488311231136322,1.0
10350,0.0100,0.090,0.540,0.0016837066505104303,0.45638781785964966,0.01220987644046545,0.2707882821559906,1.0
10400,0.0100,0.170,0.580,0.003805220127105713,0.5310465097427368,0.023062624037265778,0.24567826092243195,1.0
10450,0.0100,0.030,0.510,0.005748025141656399,0.5910645127296448,0.03236299380660057,0.2613299787044525,1.0
10500,0.0100,-0.130,0.430,0.0011875368654727936,0.4671686887741089,0.007332952227443457,0.2619357109069824,1.0
10550,0.0100,-0.110,0.430,0.0007131041493266821,0.5108704566955566,0.005752549972385168,0.23634275794029236,1.0
10600,0.0100,0.160,0.560,0.002300505992025137,0.34981685876846313,0.013651985675096512,0.28353971242904663,1.0
10650,0.0100,0.210,0.590,0.00259184162132442,0.5296478271484375,0.014311233535408974,0.2586495280265808,1.0
10700,0.0100,-0.030,0.480,0.0004773559048771858,0.4812362790107727,0.003731545526534319,0.22555288672447205,1.0
10750,0.0100,-0.260,0.360,0.001232852111570537,0.335772305727005,0.007420453708618879,0.2558771073818207,1.0
10800,0.0100,-0.290,0.340,0.004311383236199617,0.41940489411354065,0.02334015630185604,0.2658146023750305,1.0
10850,0.0100,-0.100,0.440,0.0028535588644444942,0.3067763149738312,0.017968235537409782,0.2766660451889038,1.0
10900,0.0100,-0.060,0.450,0.003395153908059001,0.36302000284194946,0.019321031868457794,0.25098127126693726,1.0
10950,0.0100,-0.200,0.370,0.004943232052028179,0.4973728656768799,0.03142833709716797,0.23462499678134918,1.0
11000,0.0100,-0.010,0.480,0.006067490670830011,0.44745513796806335,0.03757670521736145,0.2573886513710022,1.0
11050,0.0100,0.130,0.540,0.0033219943288713694,0.44229644536972046,0.021705277264118195,0.267289936542511,1.0
11100,0.0100,0.090,0.510,0.003274062881246209,0.4375176429748535,0.021476896479725838,0.23769760131835938,1.0
11150,0.0100,0.120,0.550,0.0015936556737869978,0.38325121998786926,0.009761316701769829,0.24919363856315613,1.0
11200,0.0100,0.060,0.510,0.001839110511355102,0.346145898103714,0.011540929786860943,0.27926987409591675,1.0
11250,0.0100,0.040,0.490,0.007019404321908951,0.432279497385025,0.047804079949855804,0.23426032066345215,1.0
11300,0.0100,0.140,0.540,0.0026000067591667175,0.34795549511909485,0.015185633674263954,0.25227051973342896,1.0
11350,0.0100,0.000,0.460,0.00010379355808254331,0.2301829308271408,0.002671743743121624,0.24236145615577698,1.0
11400,0.0100,0.010,0.480,0.002962653059512377,0.3396061658859253,0.01872076839208603,0.2567410469055176,1.0
11450,0.0100,0.170,0.570,0.0011927923187613487,0.4365004897117615,0.010091565549373627,0.24942727386951447,1.0
11500,0.0100,0.100,0.530,0.0006784671568311751,0.44296956062316895,0.005194415803998709,0.23266646265983582,1.0
11550,0.0100,0.090,0.530,0.0012027632910758257,0.37568342685699463,0.006791684776544571,0.2842411398887634,1.0
11600,0.0100,0.020,0.500,0.002249873010441661,0.37978890538215637,0.014874236658215523,0.24654604494571686,1.0
11650,0.0100,-0.100,0.430,0.002133010420948267,0.3571600914001465,0.014880719594657421,0.2718390226364136,1.0
11700,0.0100,0.030,0.490,0.0025900411419570446,0.3745548725128174,0.012172257527709007,0.2878572940826416,1.0
11750,0.0100,0.020,0.500,0.0019305940950289369,0.30361664295196533,0.018768521025776863,0.23878073692321777,1.0
11800,0.0100,-0.200,0.390,0.0023438981734216213,0.37160804867744446,0.01630408875644207,0.2325999140739441,1.0
11850,0.0100,-0.130,0.420,0.0026494211051613092,0.42737266421318054,0.016816498711705208,0.24083393812179565,1.0
11900,0.0100,0.000,0.490,0.0014153167139738798,0.2745935320854187,0.008595307357609272,0.25311148166656494,1.0
11950,0.0100,0.080,0.520,0.0023928864393383265,0.3630872368812561,0.01668320596218109,0.24106614291667938,1.0
12000,0.0100,0.080,0.510,0.001017236616462469,0.4327743649482727,0.006489098537713289,0.2343747615814209,1.0
12050,0.0100,-0.050,0.450,0.007205478381365538,0.3484901189804077,0.04973336681723595,0.25263530015945435,1.0
12100,0.0100,-0.010,0.470,0.0011210048105567694,0.30134400725364685,0.01685744896531105,0.22651532292366028,1.0
12150,0.0100,0.100,0.530,0.0007555141346529126,0.34987640380859375,0.005472022574394941,0.23805728554725647,1.0
12200,0.0100,0.070,0.530,0.00617746589705348,0.290851891040802,0.042820002883672714,0.27248066663742065,1.0
12250,0.0100,-0.020,0.490,0.0011796075850725174,0.31851857900619507,0.007182929664850235,0.24333107471466064,1.0
12300,0.0100,-0.070,0.460,0.005577304866164923,0.28200486302375793,0.03579676151275635,0.2625749707221985,1.0
12350,0.0100,-0.100,0.440,0.005985718686133623,0.2448880821466446,0.033141206949949265,0.27091291546821594,1.0
