episode,epsilon,avg_reward,wr_random,wr_greedy,wr_heuristic,wr_fast_minimax,loss,mean_q,grad_norm,mean_td_error,beta
7800,0.0500,-0.210,0.790,0.547,0.421,0.242,0.005091628059744835,0.6510261297225952,0.08695736527442932,,
7900,0.0500,-0.020,0.791,0.548,0.423,0.243,0.009787222370505333,0.7793357372283936,0.11332375556230545,,
8000,0.0500,-0.260,0.790,0.549,0.423,0.243,0.015921488404273987,0.7023277282714844,0.1549624502658844,,
8100,0.0500,-0.170,0.791,0.549,0.424,0.244,0.009164832532405853,0.7106452584266663,0.1377965360879898,,
8200,0.0500,-0.420,0.792,0.549,0.426,0.242,0.008456293493509293,0.8186553120613098,0.12308581173419952,,
8300,0.0500,-0.210,0.791,0.551,0.428,0.242,0.008325490169227123,0.935368001461029,0.13297264277935028,,
8400,0.0500,-0.180,0.794,0.551,0.429,0.242,0.004677614197134972,0.6708377003669739,0.09099909663200378,,
8500,0.0500,-0.270,0.793,0.550,0.429,0.243,0.0056392657570540905,0.7256117463111877,0.09238959103822708,,
8600,0.0500,-0.340,0.793,0.550,0.431,0.242,0.007170582190155983,0.9015089273452759,0.09774789959192276,,
8700,0.0500,-0.180,0.794,0.551,0.433,0.242,0.00663092453032732,0.6681437492370605,0.09896776080131531,,
8800,0.0500,-0.070,0.796,0.553,0.434,0.243,0.006454493850469589,0.85099196434021,0.11264491081237793,,
8900,0.0500,-0.170,0.798,0.553,0.435,0.244,0.006804962642490864,0.7378575801849365,0.10618606954813004,,
9000,0.0500,-0.210,0.799,0.555,0.436,0.244,0.010720262303948402,0.7483859062194824,0.12335339933633804,,
9100,0.0500,-0.180,0.800,0.556,0.436,0.245,0.007833344861865044,0.745049238204956,0.10811583697795868,,
9200,0.0500,-0.230,0.799,0.558,0.436,0.245,0.00774145033210516,0.7410238981246948,0.1169067919254303,,
9300,0.0500,-0.310,0.799,0.560,0.437,0.244,0.009991267696022987,0.8508269786834717,0.13234834372997284,,
9400,0.0500,-0.060,0.801,0.559,0.437,0.246,0.010358402505517006,0.6915037631988525,0.13103529810905457,,
9500,0.0500,-0.240,0.801,0.560,0.437,0.247,0.007196709513664246,0.763798713684082,0.1150488406419754,,
9600,0.0500,-0.200,0.802,0.560,0.438,0.247,0.0074425190687179565,0.8153349161148071,0.10745840519666672,,
9700,0.0500,-0.310,0.802,0.561,0.438,0.247,0.009968963451683521,0.7685645818710327,0.1363367885351181,,
9800,0.0500,-0.140,0.804,0.562,0.438,0.248,0.014467676170170307,0.740548849105835,0.1292196363210678,,
9900,0.0500,-0.160,0.805,0.563,0.439,0.249,0.0090548200532794,0.7449252605438232,0.12463967502117157,,
10000,0.0500,-0.330,0.805,0.563,0.439,0.249,0.008500713855028152,0.6641234159469604,0.11106249690055847,,
10100,0.0500,-0.210,0.806,0.564,0.439,0.249,0.0106127317994833,0.7634910345077515,0.13847634196281433,,
10200,0.0500,-0.240,0.807,0.565,0.441,0.249,0.010193975642323494,0.6702064275741577,0.11171189695596695,,
10300,0.0500,-0.370,0.805,0.566,0.440,0.248,0.012321408838033676,0.8505696058273315,0.14061421155929565,,
10400,0.0500,-0.320,0.806,0.566,0.440,0.249,0.02584940753877163,0.7589449286460876,0.18541620671749115,,
10500,0.0500,-0.230,0.808,0.566,0.440,0.249,0.009843130595982075,0.7156863212585449,0.13707663118839264,,
10600,0.0500,-0.310,0.809,0.564,0.440,0.249,0.009224027395248413,0.9055279493331909,0.1285938322544098,,
10700,0.0500,-0.210,0.807,0.565,0.440,0.250,0.008605174720287323,0.8836879730224609,0.12700574100017548,,
10800,0.0500,-0.170,0.808,0.565,0.440,0.251,0.008670888841152191,0.7850649356842041,0.11291252821683884,,
10900,0.0500,-0.160,0.809,0.566,0.440,0.252,0.021965567022562027,0.8226283192634583,0.17922189831733704,,
11000,0.0500,-0.090,0.808,0.566,0.441,0.254,0.019997887313365936,0.9036480188369751,0.16507184505462646,,
11100,0.0500,-0.200,0.809,0.566,0.441,0.254,0.00875371415168047,0.8314957618713379,0.13030222058296204,,
11200,0.0500,-0.230,0.810,0.566,0.443,0.254,0.010014135390520096,0.8163357973098755,0.13293716311454773,,
11300,0.0500,-0.180,0.811,0.566,0.444,0.255,0.008573419414460659,0.9860895276069641,0.11817140132188797,,
11400,0.0500,-0.100,0.811,0.568,0.444,0.255,0.010976944118738174,0.6985780000686646,0.12502549588680267,,
11500,0.0500,-0.270,0.812,0.568,0.445,0.255,0.017756732180714607,0.7475119829177856,0.12961696088314056,,
11600,0.0500,-0.230,0.812,0.569,0.445,0.255,0.005567175801843405,0.8354910612106323,0.10928666591644287,,
11700,0.0500,-0.150,0.813,0.571,0.445,0.256,0.011549029499292374,0.7999226450920105,0.13225767016410828,,
11800,0.0500,-0.080,0.814,0.572,0.447,0.256,0.007562825456261635,0.9085700511932373,0.13080962002277374,,
11900,0.0500,-0.230,0.812,0.573,0.447,0.256,0.01220333855599165,1.0596388578414917,0.13695181906223297,,
12000,0.0500,-0.150,0.812,0.574,0.448,0.256,0.009877839125692844,0.7603225111961365,0.13269808888435364,,
12100,0.0500,-0.240,0.813,0.573,0.448,0.256,0.009360866621136665,0.8366079330444336,0.1183573454618454,,
12200,0.0500,-0.190,0.814,0.574,0.448,0.257,0.011680071242153645,0.8569052219390869,0.1468305140733719,,
12300,0.0500,-0.090,0.815,0.574,0.450,0.256,0.01045970618724823,0.589451789855957,0.1629062294960022,,
12400,0.0500,-0.170,0.815,0.575,0.450,0.257,0.00956733152270317,0.6854678392410278,0.1327713429927826,,
12500,0.0500,-0.250,0.816,0.575,0.450,0.257,0.014257219620049,1.0625450611114502,0.14961229264736176,,
12600,0.0500,-0.220,0.817,0.576,0.450,0.257,0.01528627797961235,0.8730469346046448,0.1524650752544403,,
12700,0.0500,-0.310,0.817,0.577,0.449,0.257,0.008284291252493858,0.7632954120635986,0.12669549882411957,,
12800,0.0500,-0.070,0.817,0.576,0.450,0.258,0.007112034596502781,0.7790202498435974,0.11880489438772202,,
12900,0.0500,-0.180,0.816,0.578,0.452,0.258,0.008234966546297073,0.9670231342315674,0.12673848867416382,,
13000,0.0500,-0.250,0.815,0.579,0.452,0.259,0.010033505968749523,0.8395153284072876,0.16419483721256256,,
13100,0.0500,-0.270,0.816,0.580,0.452,0.258,0.01044858992099762,0.6610129475593567,0.1364138275384903,,
13200,0.0500,-0.240,0.816,0.580,0.452,0.258,0.0073719751089811325,0.7587286233901978,0.12675867974758148,,
13300,0.0500,-0.250,0.815,0.581,0.452,0.259,0.01531608309596777,0.7786067724227905,0.17987477779388428,,
13400,0.0500,-0.160,0.816,0.583,0.453,0.259,0.007260385435074568,0.7891526818275452,0.12101154029369354,,
13500,0.0500,-0.310,0.816,0.582,0.453,0.259,0.011796936392784119,0.7420597076416016,0.16957008838653564,,
13600,0.0500,-0.210,0.817,0.582,0.453,0.259,0.013665257021784782,0.8555641174316406,0.14719192683696747,,
13700,0.0500,-0.300,0.818,0.583,0.454,0.258,0.018571728840470314,1.038898229598999,0.19613249599933624,,
13800,0.0500,-0.150,0.820,0.583,0.455,0.258,0.010448318906128407,0.7550514936447144,0.1367180496454239,,
13900,0.0500,-0.220,0.820,0.583,0.454,0.259,0.013328724540770054,0.902705729007721,0.1476956307888031,,
14000,0.0500,-0.380,0.819,0.583,0.453,0.259,0.01616593450307846,0.7666264772415161,0.12795910239219666,,
14100,0.0500,-0.270,0.820,0.584,0.452,0.259,0.015502054244279861,0.8708050847053528,0.13703033328056335,,
14200,0.0500,-0.150,0.819,0.584,0.453,0.259,0.012857272289693356,0.8019927144050598,0.20728641748428345,,
14300,0.0500,-0.320,0.820,0.585,0.452,0.259,0.01045670360326767,0.8317027688026428,0.16112984716892242,,
14400,0.0500,-0.220,0.821,0.586,0.453,0.258,0.007365693338215351,0.8392671346664429,0.12942665815353394,,
14500,0.0500,-0.190,0.821,0.586,0.454,0.258,0.01658191904425621,0.9792563319206238,0.1587732881307602,,
14600,0.0500,-0.230,0.821,0.588,0.454,0.258,0.014944481663405895,0.8396561145782471,0.1644708514213562,,
14700,0.0500,-0.250,0.821,0.590,0.454,0.258,0.0080815888941288,0.9626330137252808,0.129253551363945,,
14800,0.0500,-0.320,0.818,0.589,0.455,0.258,0.009067176841199398,0.757826566696167,0.1287393718957901,,
14900,0.0500,-0.080,0.817,0.590,0.455,0.259,0.010257454589009285,0.9629623293876648,0.14798668026924133,,
15000,0.0500,-0.180,0.818,0.590,0.455,0.260,0.008572874590754509,0.8312122821807861,0.12480476498603821,,
